x,y,G
25511397.20459999889,6684076.05109000020,1.35039704839
25511497.20459999889,6684076.05109000020,1.35057892323
25511597.20459999889,6684076.05109000020,1.35077298065
25511697.20459999889,6684076.05109000020,1.35095473258
25511797.20459999889,6684076.05109000020,1.35114866677
25511897.20459999889,6684076.05109000020,1.35133041871
25511997.20459999889,6684076.05109000020,1.35151204742
25512097.20459999889,6684076.05109000020,1.35170585871
25512197.20459999889,6684076.05109000020,1.35188748774
25512297.20459999889,6684076.05109000020,1.30982863906
25512397.20459999889,6684076.05109000020,1.31000423438
25512497.20459999889,6684076.05109000020,1.31017971031
25512597.20459999889,6684076.05109000020,1.31036722656
25512697.20459999889,6684076.05109000020,1.32294507445
25512797.20459999889,6684076.05109000020,1.32312341451
25494097.20459999889,6683976.05109000020,1.42232090767
25494197.20459999889,6683976.05109000020,1.42246472300
25494297.20459999889,6683976.05109000020,1.42262528571
25494397.20459999889,6683976.05109000020,1.42280086829
25494497.20459999889,6683976.05109000020,1.42297552021
25494597.20459999889,6683976.05109000020,1.42315017213
25494697.20459999889,6683976.05109000020,1.42332216585
25494797.20459999889,6683976.05109000020,1.42350027387
25494897.20459999889,6683976.05109000020,1.42367253310
25494997.20459999889,6683976.05109000020,1.42384452683
25495097.20459999889,6683976.05109000020,1.42402236899
25495197.20459999889,6683976.05109000020,1.42419422962
25495297.20459999889,6683976.05109000020,1.42437207143
25495397.20459999889,6683976.05109000020,1.42454366655
25495497.20459999889,6683976.05109000020,1.42471512857
25495597.20459999889,6683976.05109000020,1.42489283763
25495697.20459999889,6683976.05109000020,1.42506416655
25495797.20459999889,6683976.05109000020,1.42524174286
25495897.20459999889,6683976.05109000020,1.42541280592
25495997.20459999889,6683976.05109000020,1.42558373624
25496097.20459999889,6683976.05109000020,1.42576104669
25496197.20459999889,6683976.05109000020,1.42593277456
25496297.20459999889,6683976.05109000020,1.42612284495
25496397.20459999889,6683976.05109000020,1.42631902927
25496497.20459999889,6683976.05109000020,1.42651441638
25496597.20459999889,6683976.05109000020,1.42671658188
25496697.20459999889,6683976.05109000020,1.42691170314
25496797.20459999889,6683976.05109000020,1.42711386864
25496897.20459999889,6683976.05109000020,1.42730885679
25496997.20459999889,6683976.05109000020,1.42750357909
25497097.20459999889,6683976.05109000020,1.42770574495
25497197.20459999889,6683976.05109000020,1.42790033415
25497297.20459999889,6683976.05109000020,1.42809492369
25497397.20459999889,6683976.05109000020,1.42829682369
25497497.20459999889,6683976.05109000020,1.42849114704
25497597.20459999889,6683976.05109000020,1.42868693275
25497697.20459999889,6683976.05109000020,1.42885374286
25498797.20459999889,6683976.05109000020,1.43120383554
25498897.20459999889,6683976.05109000020,1.43135722091
25498997.20459999889,6683976.05109000020,1.43156430453
25499097.20459999889,6683976.05109000020,1.43178308467
25499197.20459999889,6683976.05109000020,1.43199335819
25499297.20459999889,6683976.05109000020,1.43220363171
25499397.20459999889,6683976.05109000020,1.43242227909
25499497.20459999889,6683976.05109000020,1.43263228676
25499597.20459999889,6683976.05109000020,1.43285093415
25499697.20459999889,6683976.05109000020,1.43306080871
25499797.20459999889,6683976.05109000020,1.43327068362
25499897.20459999889,6683976.05109000020,1.43348919791
25499997.20459999889,6683976.05109000020,1.43369894007
25500097.20459999889,6683976.05109000020,1.43391732125
25500197.20459999889,6683976.05109000020,1.43412719617
25500297.20459999889,6683976.05109000020,1.43434265366
25500397.20459999889,6683976.05109000020,1.43457379477
25500497.20459999889,6683976.05109000020,1.43479549930
25500597.20459999889,6683976.05109000020,1.43501720348
25500697.20459999889,6683976.05109000020,1.43524794634
25500797.20459999889,6683976.05109000020,1.43546951777
25500897.20459999889,6683976.05109000020,1.43570026028
25500997.20459999889,6683976.05109000020,1.43592169895
25501097.20459999889,6683976.05109000020,1.43614313728
25501197.20459999889,6683976.05109000020,1.43637374704
25501297.20459999889,6683976.05109000020,1.43659505296
25501397.20459999889,6683976.05109000020,1.43682552962
25501497.20459999889,6683976.05109000020,1.43704670244
25501597.20459999889,6683976.05109000020,1.43726787491
25501697.20459999889,6683976.05109000020,1.43749835192
25501797.20459999889,6683976.05109000020,1.43771925854
25501897.20459999889,6683976.05109000020,1.43794973554
25501997.20459999889,6683976.05109000020,1.43817064251
25502097.20459999889,6683976.05109000020,1.43839141638
25502197.20459999889,6683976.05109000020,1.29026401031
25502297.20459999889,6683976.05109000020,1.29046547406
25502397.20459999889,6683976.05109000020,1.43908497352
25502497.20459999889,6683976.05109000020,1.29088437562
25502597.20459999889,6683976.05109000020,1.29108941562
25502697.20459999889,6683976.05109000020,1.43978052439
25502797.20459999889,6683976.05109000020,1.44000900732
25502897.20459999889,6683976.05109000020,1.44024719338
25502997.20459999889,6683976.05109000020,1.44047567666
25503097.20459999889,6683976.05109000020,1.44070389373
25503197.20459999889,6683976.05109000020,1.44094221254
25503297.20459999889,6683976.05109000020,1.44117042997
25503397.20459999889,6683976.05109000020,1.44140861603
25503497.20459999889,6683976.05109000020,1.44163683310
25503597.20459999889,6683976.05109000020,1.44186491742
25503697.20459999889,6683976.05109000020,1.29338622094
25503797.20459999889,6683976.05109000020,1.29359078406
25503897.20459999889,6683976.05109000020,1.29379522813
25503997.20459999889,6683976.05109000020,1.29400873187
25504097.20459999889,6683976.05109000020,1.44302514355
25504197.20459999889,6683976.05109000020,1.44326306376
25504297.20459999889,6683976.05109000020,1.29462957375
25504397.20459999889,6683976.05109000020,1.29483091844
25504497.20459999889,6683976.05109000020,1.29504156125
25504597.20459999889,6683976.05109000020,1.29524290562
25504697.20459999889,6683976.05109000020,1.29545354844
25504797.20459999889,6683976.05109000020,1.44462784808
25504897.20459999889,6683976.05109000020,1.44483293798
25507897.20459999889,6683976.05109000020,1.30163824562
25507997.20459999889,6683976.05109000020,1.30182445063
25508097.20459999889,6683976.05109000020,1.30200278750
25508197.20459999889,6683976.05109000020,1.30218100563
25508297.20459999889,6683976.05109000020,1.30236911781
25508397.20459999889,6683976.05109000020,1.30254590500
25508497.20459999889,6683976.05109000020,1.30273330219
25508597.20459999889,6683976.05109000020,1.30290997031
25508697.20459999889,6683976.05109000020,1.30308651938
25508797.20459999889,6683976.05109000020,1.34531501032
25508897.20459999889,6683976.05109000020,1.34549713129
25508997.20459999889,6683976.05109000020,1.34569045032
25509097.20459999889,6683976.05109000020,1.34587244839
25509197.20459999889,6683976.05109000020,1.34605444645
25509297.20459999889,6683976.05109000020,1.34624776548
25509397.20459999889,6683976.05109000020,1.34642951710
25509497.20459999889,6683976.05109000020,1.34662271323
25509597.20459999889,6683976.05109000020,1.34680446516
25509697.20459999889,6683976.05109000020,1.34698609387
25509797.20459999889,6683976.05109000020,1.34717928968
25509897.20459999889,6683976.05109000020,1.34736079548
25509997.20459999889,6683976.05109000020,1.34755386839
25510097.20459999889,6683976.05109000020,1.34773525129
25510197.20459999889,6683976.05109000020,1.34791663387
25510297.20459999889,6683976.05109000020,1.34810995290
25510397.20459999889,6683976.05109000020,1.34829170484
25510497.20459999889,6683976.05109000020,1.34847345645
25510597.20459999889,6683976.05109000020,1.34866702161
25510697.20459999889,6683976.05109000020,1.34884865065
25510797.20459999889,6683976.05109000020,1.34904221581
25510897.20459999889,6683976.05109000020,1.34922372129
25510997.20459999889,6683976.05109000020,1.34940522710
25511097.20459999889,6683976.05109000020,1.34959866935
25511197.20459999889,6683976.05109000020,1.34978005194
25511297.20459999889,6683976.05109000020,1.34997349387
25511397.20459999889,6683976.05109000020,1.35015487677
25511497.20459999889,6683976.05109000020,1.35033613645
25511597.20459999889,6683976.05109000020,1.35052945548
25511697.20459999889,6683976.05109000020,1.35070087065
25511797.20459999889,6683976.05109000020,1.35089418968
25511897.20459999889,6683976.05109000020,1.35107532613
25511997.20459999889,6683976.05109000020,1.32141787161
25512097.20459999889,6683976.05109000020,1.32160680158
25512197.20459999889,6683976.05109000020,1.32178369748
25512297.20459999889,6683976.05109000020,1.32197262744
25512397.20459999889,6683976.05109000020,1.32214940315
25512497.20459999889,6683976.05109000020,1.32232605836
25512597.20459999889,6683976.05109000020,1.32251486782
25512697.20459999889,6683976.05109000020,1.32269525363
25512797.20459999889,6683976.05109000020,1.32286853975
25494097.20459999889,6683876.05109000020,1.53449840113
25494197.20459999889,6683876.05109000020,1.53464783421
25494297.20459999889,6683876.05109000020,1.42251164251
25494397.20459999889,6683876.05109000020,1.42267964843
25494497.20459999889,6683876.05109000020,1.42285084460
25494597.20459999889,6683876.05109000020,1.42302749059
25494697.20459999889,6683876.05109000020,1.42319842091
25494797.20459999889,6683876.05109000020,1.42337506655
25494897.20459999889,6683876.05109000020,1.42354586411
25494997.20459999889,6683876.05109000020,1.42371652857
25495097.20459999889,6683876.05109000020,1.42389304146
25495197.20459999889,6683876.05109000020,1.42406344007
25495297.20459999889,6683876.05109000020,1.42423981986
25495397.20459999889,6683876.05109000020,1.42441008571
25495497.20459999889,6683876.05109000020,1.42458008571
25495597.20459999889,6683876.05109000020,1.42475633240
25495697.20459999889,6683876.05109000020,1.42492619965
25495797.20459999889,6683876.05109000020,1.42510244669
25495897.20459999889,6683876.05109000020,1.42527204774
25495997.20459999889,6683876.05109000020,1.42544151603
25496097.20459999889,6683876.05109000020,1.42561749721
25496197.20459999889,6683876.05109000020,1.42578749721
25496297.20459999889,6683876.05109000020,1.42597557352
25496397.20459999889,6683876.05109000020,1.42617042892
25496497.20459999889,6683876.05109000020,1.42636448676
25496597.20459999889,6683876.05109000020,1.42656558885
25496697.20459999889,6683876.05109000020,1.42675951394
25496797.20459999889,6683876.05109000020,1.42696061603
25496897.20459999889,6683876.05109000020,1.42715427526
25496997.20459999889,6683876.05109000020,1.42734806725
25497097.20459999889,6683876.05109000020,1.42754890348
25497197.20459999889,6683876.05109000020,1.42774242962
25497297.20459999889,6683876.05109000020,1.42793582300
25497397.20459999889,6683876.05109000020,1.42813652648
25497497.20459999889,6683876.05109000020,1.42832978676
25497597.20459999889,6683876.05109000020,1.42852849652
25497697.20459999889,6683876.05109000020,1.42872441533
25497797.20459999889,6683876.05109000020,1.42892020105
25498897.20459999889,6683876.05109000020,1.43118456272
25498997.20459999889,6683876.05109000020,1.43139722857
25499097.20459999889,6683876.05109000020,1.29613100158
25499197.20459999889,6683876.05109000020,1.29632053312
25499297.20459999889,6683876.05109000020,1.43203363171
25499397.20459999889,6683876.05109000020,1.43225134878
25499497.20459999889,6683876.05109000020,1.43246055889
25499597.20459999889,6683876.05109000020,1.43267814286
25499697.20459999889,6683876.05109000020,1.29728275142
25499797.20459999889,6683876.05109000020,1.29747180158
25499897.20459999889,6683876.05109000020,1.29766879401
25499997.20459999889,6683876.05109000020,1.29785784416
25500097.20459999889,6683876.05109000020,1.43373987805
25500197.20459999889,6683876.05109000020,1.29824388675
25500297.20459999889,6683876.05109000020,1.43416334948
25500397.20459999889,6683876.05109000020,1.43439369338
25500497.20459999889,6683876.05109000020,1.43461473310
25500597.20459999889,6683876.05109000020,1.43483564007
25500697.20459999889,6683876.05109000020,1.43505415436
25500797.20459999889,6683876.05109000020,1.43527492822
25500897.20459999889,6683876.05109000020,1.43550487352
25500997.20459999889,6683876.05109000020,1.43572551463
25501097.20459999889,6683876.05109000020,1.43594615540
25501197.20459999889,6683876.05109000020,1.43617596760
25501297.20459999889,6683876.05109000020,1.43639647596
25501397.20459999889,6683876.05109000020,1.43662628815
25501497.20459999889,6683876.05109000020,1.43684666341
25501597.20459999889,6683876.05109000020,1.43706703868
25501697.20459999889,6683876.05109000020,1.43729671777
25501797.20459999889,6683876.05109000020,1.43751696028
25501897.20459999889,6683876.05109000020,1.43774663937
25501997.20459999889,6683876.05109000020,1.28967642781
25502097.20459999889,6683876.05109000020,1.28987371906
25502197.20459999889,6683876.05109000020,1.43841640453
25502297.20459999889,6683876.05109000020,1.43864010279
25502397.20459999889,6683876.05109000020,1.29049372688
25502497.20459999889,6683876.05109000020,1.43910610732
25502597.20459999889,6683876.05109000020,1.43933405854
25502697.20459999889,6683876.05109000020,1.43957184599
25502797.20459999889,6683876.05109000020,1.43979979721
25502897.20459999889,6683876.05109000020,1.44003758432
25502997.20459999889,6683876.05109000020,1.44026540314
25503097.20459999889,6683876.05109000020,1.44049308850
25503197.20459999889,6683876.05109000020,1.44073087596
25503297.20459999889,6683876.05109000020,1.44095856132
25503397.20459999889,6683876.05109000020,1.44119621568
25503497.20459999889,6683876.05109000020,1.29277706156
25503597.20459999889,6683876.05109000020,1.29298114781
25503697.20459999889,6683876.05109000020,1.29319429406
25503797.20459999889,6683876.05109000020,1.29339826094
25503897.20459999889,6683876.05109000020,1.29360222812
25503997.20459999889,6683876.05109000020,1.29381537437
25504097.20459999889,6683876.05109000020,1.29401922219
25504197.20459999889,6683876.05109000020,1.29423224937
25504297.20459999889,6683876.05109000020,1.29443490500
25504397.20459999889,6683876.05109000020,1.29463613031
25504497.20459999889,6683876.05109000020,1.29484653469
25504597.20459999889,6683876.05109000020,1.29504776000
25504697.20459999889,6683876.05109000020,1.44418630035
25504797.20459999889,6683876.05109000020,1.44441438467
25504897.20459999889,6683876.05109000020,1.44462638606
25507897.20459999889,6683876.05109000020,1.30142450344
25507997.20459999889,6683876.05109000020,1.30160582062
25508097.20459999889,6683876.05109000020,1.30178296562
25508197.20459999889,6683876.05109000020,1.30195999156
25508297.20459999889,6683876.05109000020,1.30214715000
25508397.20459999889,6683876.05109000020,1.30232310281
25508497.20459999889,6683876.05109000020,1.30250978469
25508597.20459999889,6683876.05109000020,1.30268561844
25508697.20459999889,6683876.05109000020,1.30286145219
25508797.20459999889,6683876.05109000020,1.30304801469
25508897.20459999889,6683876.05109000020,1.30322372906
25508997.20459999889,6683876.05109000020,1.30341029156
25509097.20459999889,6683876.05109000020,1.34563704452
25509197.20459999889,6683876.05109000020,1.34581818129
25509297.20459999889,6683876.05109000020,1.34601063871
25509397.20459999889,6683876.05109000020,1.34619165226
25509497.20459999889,6683876.05109000020,1.34638411000
25509597.20459999889,6683876.05109000020,1.34656500032
25509697.20459999889,6683876.05109000020,1.34674589097
25509797.20459999889,6683876.05109000020,1.34693822548
25509897.20459999889,6683876.05109000020,1.34711899290
25509997.20459999889,6683876.05109000020,1.34731120452
25510097.20459999889,6683876.05109000020,1.34749184871
25510197.20459999889,6683876.05109000020,1.34767237032
25510297.20459999889,6683876.05109000020,1.34786495097
25510397.20459999889,6683876.05109000020,1.34804608742
25510497.20459999889,6683876.05109000020,1.34823903742
25510597.20459999889,6683876.05109000020,1.34842017387
25510697.20459999889,6683876.05109000020,1.34860118742
25510797.20459999889,6683876.05109000020,1.34879401419
25510897.20459999889,6683876.05109000020,1.34897502774
25510997.20459999889,6683876.05109000020,1.34915579516
25511097.20459999889,6683876.05109000020,1.34934862194
25511197.20459999889,6683876.05109000020,1.34952938935
25511297.20459999889,6683876.05109000020,1.34972221613
25511397.20459999889,6683876.05109000020,1.34990286065
25511497.20459999889,6683876.05109000020,1.35008350484
25511597.20459999889,6683876.05109000020,1.35027620871
25511697.20459999889,6683876.05109000020,1.35045673000
25511797.20459999889,6683876.05109000020,1.32082436751
25511897.20459999889,6683876.05109000020,1.32100090252
25511997.20459999889,6683876.05109000020,1.32117719685
25512097.20459999889,6683876.05109000020,1.32136564511
25512197.20459999889,6683876.05109000020,1.32154193975
25512297.20459999889,6683876.05109000020,1.32173026782
25512397.20459999889,6683876.05109000020,1.32190644164
25512497.20459999889,6683876.05109000020,1.32208261577
25512597.20459999889,6683876.05109000020,1.32227094385
25512697.20459999889,6683876.05109000020,1.32244531293
25512797.20459999889,6683876.05109000020,1.32262389369
25493997.20459999889,6683776.05109000020,1.53422606617
25494097.20459999889,6683776.05109000020,1.42210784286
25494197.20459999889,6683776.05109000020,1.53452464511
25494297.20459999889,6683776.05109000020,1.42239826481
25494397.20459999889,6683776.05109000020,1.42256906237
25494497.20459999889,6683776.05109000020,1.42273879617
25494597.20459999889,6683776.05109000020,1.42291411289
25494697.20459999889,6683776.05109000020,1.42308358118
25494797.20459999889,6683776.05109000020,1.42325889756
25494897.20459999889,6683776.05109000020,1.42342823310
25494997.20459999889,6683776.05109000020,1.42359743554
25495097.20459999889,6683776.05109000020,1.42377248641
25495197.20459999889,6683776.05109000020,1.42394142300
25495297.20459999889,6683776.05109000020,1.42411647352
25495397.20459999889,6683776.05109000020,1.42428527735
25495497.20459999889,6683776.05109000020,1.42445381498
25495597.20459999889,6683776.05109000020,1.42462873310
25495697.20459999889,6683776.05109000020,1.42479713798
25495797.20459999889,6683776.05109000020,1.42497192265
25495897.20459999889,6683776.05109000020,1.42514019477
25495997.20459999889,6683776.05109000020,1.42530820105
25496097.20459999889,6683776.05109000020,1.42548285296
25496197.20459999889,6683776.05109000020,1.42565125784
25496297.20459999889,6683776.05109000020,1.42583813833
25496397.20459999889,6683776.05109000020,1.42602182857
25496497.20459999889,6683776.05109000020,1.42621482300
25496597.20459999889,6683776.05109000020,1.42641472892
25496697.20459999889,6683776.05109000020,1.42660745749
25496797.20459999889,6683776.05109000020,1.42680736376
25496897.20459999889,6683776.05109000020,1.42699995923
25496997.20459999889,6683776.05109000020,1.42719255505
25497097.20459999889,6683776.05109000020,1.42739219547
25497197.20459999889,6683776.05109000020,1.42758452509
25497297.20459999889,6683776.05109000020,1.42778429826
25497397.20459999889,6683776.05109000020,1.42797636237
25497497.20459999889,6683776.05109000020,1.42816842648
25497597.20459999889,6683776.05109000020,1.42837006028
25497697.20459999889,6683776.05109000020,1.42855986481
25497797.20459999889,6683776.05109000020,1.42875937213
25497897.20459999889,6683776.05109000020,1.42895396167
25497997.20459999889,6683776.05109000020,1.42913153763
25498697.20459999889,6683776.05109000020,1.43058843310
25498797.20459999889,6683776.05109000020,1.43080016864
25498897.20459999889,6683776.05109000020,1.29558491041
25498997.20459999889,6683776.05109000020,1.29577263659
25499097.20459999889,6683776.05109000020,1.29596902744
25499197.20459999889,6683776.05109000020,1.43164458606
25499297.20459999889,6683776.05109000020,1.43185286585
25499397.20459999889,6683776.05109000020,1.29654255584
25499497.20459999889,6683776.05109000020,1.29673100410
25499597.20459999889,6683776.05109000020,1.29692727445
25499697.20459999889,6683776.05109000020,1.29711560284
25499797.20459999889,6683776.05109000020,1.29730393091
25499897.20459999889,6683776.05109000020,1.29749996057
25499997.20459999889,6683776.05109000020,1.29768816845
25500097.20459999889,6683776.05109000020,1.43355153589
25500197.20459999889,6683776.05109000020,1.43375941672
25500297.20459999889,6683776.05109000020,1.43397274739
25500397.20459999889,6683776.05109000020,1.43420216098
25500497.20459999889,6683776.05109000020,1.43442240314
25500597.20459999889,6683776.05109000020,1.43465168397
25500697.20459999889,6683776.05109000020,1.43487179338
25500797.20459999889,6683776.05109000020,1.43509176969
25500897.20459999889,6683776.05109000020,1.43532091742
25500997.20459999889,6683776.05109000020,1.43554089373
25501097.20459999889,6683776.05109000020,1.43576073728
25501197.20459999889,6683776.05109000020,1.43598975192
25501297.20459999889,6683776.05109000020,1.43620946272
25501397.20459999889,6683776.05109000020,1.43643861045
25501497.20459999889,6683776.05109000020,1.55007857143
25501597.20459999889,6683776.05109000020,1.43687776585
25501697.20459999889,6683776.05109000020,1.43710664739
25501797.20459999889,6683776.05109000020,1.43732609233
25501897.20459999889,6683776.05109000020,1.43755497422
25501997.20459999889,6683776.05109000020,1.43777428606
25502097.20459999889,6683776.05109000020,1.43799359791
25502197.20459999889,6683776.05109000020,1.43822247979
25502297.20459999889,6683776.05109000020,1.43844551324
25502397.20459999889,6683776.05109000020,1.43868290174
25502497.20459999889,6683776.05109000020,1.43891032160
25502597.20459999889,6683776.05109000020,1.43913787422
25502697.20459999889,6683776.05109000020,1.43937512962
25502797.20459999889,6683776.05109000020,1.43960254948
25502897.20459999889,6683776.05109000020,1.43983967213
25502997.20459999889,6683776.05109000020,1.44006695889
25503097.20459999889,6683776.05109000020,1.44029424564
25503197.20459999889,6683776.05109000020,1.44053150139
25503297.20459999889,6683776.05109000020,1.29218041906
25503397.20459999889,6683776.05109000020,1.29238247875
25503497.20459999889,6683776.05109000020,1.29258608812
25503597.20459999889,6683776.05109000020,1.29278969750
25503697.20459999889,6683776.05109000020,1.29300236687
25503797.20459999889,6683776.05109000020,1.29320585719
25503897.20459999889,6683776.05109000020,1.44213912369
25503997.20459999889,6683776.05109000020,1.29362201687
25504097.20459999889,6683776.05109000020,1.29382538781
25504197.20459999889,6683776.05109000020,1.29403805719
25504297.20459999889,6683776.05109000020,1.29424035562
25504397.20459999889,6683776.05109000020,1.44327954564
25504497.20459999889,6683776.05109000020,1.29465150844
25504597.20459999889,6683776.05109000020,1.44373797387
25504697.20459999889,6683776.05109000020,1.44397310279
25504797.20459999889,6683776.05109000020,1.44420065540
25504897.20459999889,6683776.05109000020,1.44446170279
25507897.20459999889,6683776.05109000020,1.34318554774
25507997.20459999889,6683776.05109000020,1.30139660844
25508097.20459999889,6683776.05109000020,1.30157256125
25508197.20459999889,6683776.05109000020,1.30174827563
25508297.20459999889,6683776.05109000020,1.30193448062
25508397.20459999889,6683776.05109000020,1.30210971844
25508497.20459999889,6683776.05109000020,1.30229556562
25508597.20459999889,6683776.05109000020,1.34448586742
25508697.20459999889,6683776.05109000020,1.34466663484
25508797.20459999889,6683776.05109000020,1.34485835419
25508897.20459999889,6683776.05109000020,1.34503899839
25508997.20459999889,6683776.05109000020,1.34523071774
25509097.20459999889,6683776.05109000020,1.34541111613
25509197.20459999889,6683776.05109000020,1.34559151419
25509297.20459999889,6683776.05109000020,1.34578323355
25509397.20459999889,6683776.05109000020,1.34596338581
25509497.20459999889,6683776.05109000020,1.34615510516
25509597.20459999889,6683776.05109000020,1.34633513419
25509697.20459999889,6683776.05109000020,1.34651528645
25509797.20459999889,6683776.05109000020,1.34670675968
25509897.20459999889,6683776.05109000020,1.34688678871
25509997.20459999889,6683776.05109000020,1.34707826194
25510097.20459999889,6683776.05109000020,1.34725804484
25510197.20459999889,6683776.05109000020,1.34743782774
25510297.20459999889,6683776.05109000020,1.34761994871
25510397.20459999889,6683776.05109000020,1.34780059323
25510497.20459999889,6683776.05109000020,1.34799292774
25510597.20459999889,6683776.05109000020,1.34817332613
25510697.20459999889,6683776.05109000020,1.34835372419
25510797.20459999889,6683776.05109000020,1.34854593581
25510897.20459999889,6683776.05109000020,1.34872633419
25510997.20459999889,6683776.05109000020,1.34890648613
25511097.20459999889,6683776.05109000020,1.34909869774
25511197.20459999889,6683776.05109000020,1.34927885000
25511297.20459999889,6683776.05109000020,1.34947106161
25511397.20459999889,6683776.05109000020,1.34965109065
25511497.20459999889,6683776.05109000020,1.34983111968
25511597.20459999889,6683776.05109000020,1.32021197003
25511697.20459999889,6683776.05109000020,1.32038790347
25511797.20459999889,6683776.05109000020,1.32057562997
25511897.20459999889,6683776.05109000020,1.32075144290
25511997.20459999889,6683776.05109000020,1.32092725584
25512097.20459999889,6683776.05109000020,1.32111498233
25512197.20459999889,6683776.05109000020,1.32129067508
25512297.20459999889,6683776.05109000020,1.32147852177
25512397.20459999889,6683776.05109000020,1.32165421451
25512497.20459999889,6683776.05109000020,1.32182990726
25512597.20459999889,6683776.05109000020,1.32201775394
25512697.20459999889,6683776.05109000020,1.32219332618
25512797.20459999889,6683776.05109000020,1.35223573258
25493897.20459999889,6683676.05109000020,1.53396247932
25493997.20459999889,6683676.05109000020,1.53411736165
25494097.20459999889,6683676.05109000020,1.27535426625
25494197.20459999889,6683676.05109000020,1.27547049531
25494297.20459999889,6683676.05109000020,1.27560806281
25494397.20459999889,6683676.05109000020,1.27575957781
25494497.20459999889,6683676.05109000020,1.42261810836
25494597.20459999889,6683676.05109000020,1.42279196272
25494697.20459999889,6683676.05109000020,1.27621734156
25494797.20459999889,6683676.05109000020,1.27637314781
25494897.20459999889,6683676.05109000020,1.42330182962
25494997.20459999889,6683676.05109000020,1.42346957003
25495097.20459999889,6683676.05109000020,1.42364329164
25495197.20459999889,6683676.05109000020,1.42381076620
25495297.20459999889,6683676.05109000020,1.42398435470
25495397.20459999889,6683676.05109000020,1.42415182927
25495497.20459999889,6683676.05109000020,1.42431903798
25495597.20459999889,6683676.05109000020,1.42449249373
25495697.20459999889,6683676.05109000020,1.42465943659
25495797.20459999889,6683676.05109000020,1.42483275958
25495897.20459999889,6683676.05109000020,1.42499956934
25495997.20459999889,6683676.05109000020,1.42516624634
25496097.20459999889,6683676.05109000020,1.42533943624
25496197.20459999889,6683676.05109000020,1.42550624634
25496297.20459999889,6683676.05109000020,1.42569100000
25496397.20459999889,6683676.05109000020,1.42588332962
25496497.20459999889,6683676.05109000020,1.42607512787
25496597.20459999889,6683676.05109000020,1.42627383763
25496697.20459999889,6683676.05109000020,1.42646550314
25496797.20459999889,6683676.05109000020,1.42666421289
25496897.20459999889,6683676.05109000020,1.42685561220
25496997.20459999889,6683676.05109000020,1.42704701185
25497097.20459999889,6683676.05109000020,1.42724558850
25497197.20459999889,6683676.05109000020,1.42743685505
25497297.20459999889,6683676.05109000020,1.42763529930
25497397.20459999889,6683676.05109000020,1.42782630000
25497497.20459999889,6683676.05109000020,1.42801716760
25497597.20459999889,6683676.05109000020,1.42821561185
25497697.20459999889,6683676.05109000020,1.42840634669
25497797.20459999889,6683676.05109000020,1.42859694843
25497897.20459999889,6683676.05109000020,1.42879220244
25497997.20459999889,6683676.05109000020,1.42898546272
25498097.20459999889,6683676.05109000020,1.42917885610
25498197.20459999889,6683676.05109000020,1.54220595414
25498697.20459999889,6683676.05109000020,1.29504700189
25498797.20459999889,6683676.05109000020,1.29523797729
25498897.20459999889,6683676.05109000020,1.29543352587
25498997.20459999889,6683676.05109000020,1.43105231080
25499097.20459999889,6683676.05109000020,1.43126816690
25499197.20459999889,6683676.05109000020,1.29599502019
25499297.20459999889,6683676.05109000020,1.29618274669
25499397.20459999889,6683676.05109000020,1.29637817476
25499497.20459999889,6683676.05109000020,1.29656578076
25499597.20459999889,6683676.05109000020,1.29676108864
25499697.20459999889,6683676.05109000020,1.29694857445
25499797.20459999889,6683676.05109000020,1.29713605994
25499897.20459999889,6683676.05109000020,1.29733124732
25499997.20459999889,6683676.05109000020,1.43314773624
25500097.20459999889,6683676.05109000020,1.43336332648
25500197.20459999889,6683676.05109000020,1.43357001115
25500297.20459999889,6683676.05109000020,1.43378227840
25500397.20459999889,6683676.05109000020,1.43401076167
25500497.20459999889,6683676.05109000020,1.43423020627
25500597.20459999889,6683676.05109000020,1.43445868955
25500697.20459999889,6683676.05109000020,1.43467800139
25500797.20459999889,6683676.05109000020,1.43489731324
25500897.20459999889,6683676.05109000020,1.43512566341
25500997.20459999889,6683676.05109000020,1.43534484216
25501097.20459999889,6683676.05109000020,1.43556388815
25501197.20459999889,6683676.05109000020,1.54914411391
25501297.20459999889,6683676.05109000020,1.54938045301
25501397.20459999889,6683676.05109000020,1.54962668759
25501497.20459999889,6683676.05109000020,1.43645828188
25501597.20459999889,6683676.05109000020,1.43667706202
25501697.20459999889,6683676.05109000020,1.43690514634
25501797.20459999889,6683676.05109000020,1.43712379373
25501897.20459999889,6683676.05109000020,1.43735201115
25501997.20459999889,6683676.05109000020,1.43757052544
25502097.20459999889,6683676.05109000020,1.43778903972
25502197.20459999889,6683676.05109000020,1.43801712404
25502297.20459999889,6683676.05109000020,1.43823909443
25502397.20459999889,6683676.05109000020,1.43847595122
25502497.20459999889,6683676.05109000020,1.43870283902
25502597.20459999889,6683676.05109000020,1.43892986028
25502697.20459999889,6683676.05109000020,1.43916658397
25502797.20459999889,6683676.05109000020,1.43939333937
25502897.20459999889,6683676.05109000020,1.43963006307
25502997.20459999889,6683676.05109000020,1.43985681847
25503097.20459999889,6683676.05109000020,1.29157495500
25503197.20459999889,6683676.05109000020,1.29178714750
25503297.20459999889,6683676.05109000020,1.29199039937
25503397.20459999889,6683676.05109000020,1.29220259187
