x;y;U;A
476484.4805;7067829.9050;16;1.035803737440
403184.7266;6821988.1770;15;1.034907080160
492409.7309;7682431.2640;77;1.034630634400
697172.5896;7025506.8970;67;1.034535628200
478032.8881;7486231.3980;56;1.034451818400
471755.9122;7562394.6300;76;1.034129047320
664679.3486;6878701.2750;15;1.033851187040
590286.7264;7060702.7740;76;1.033774576320
406673.5795;6812511.6450;15;1.033713506080
412129.0182;6976112.1460;24;1.033531918080
265644.8154;6765986.5650;15;1.033102863840
492617.7313;7171662.6770;76;1.032904004600
469806.3452;7540212.5750;56;1.032697974400
368950.8195;7366253.4670;60;1.032505700800
385939.2586;6924260.8200;15;1.031728523200
480684.2257;6976762.9310;15;1.031228653200
212811.6409;6893999.1500;15;1.031175615960
551157.9304;7581846.9720;77;1.031117463120
551509.4868;6931550.3680;47;1.031051240000
545908.5788;7184058.7430;75;1.030467790000
344690.0622;7607040.2900;60;1.029940626000
338187.7997;6823236.8200;16;1.029302239360
454483.6611;6975912.8390;15;1.028944182000
581126.9299;7525166.9790;76;1.028701948960
200795.4648;6926477.1930;28;1.027509015600
252407.0462;6924888.4720;28;1.026433597240
324302.3069;6858063.9890;16;1.026147837120
418008.1950;7019598.4770;25;1.026092131280
317933.5680;6927268.6560;15;1.025800651200
502747.0288;7755325.1210;83;1.025479742400
463987.9825;7498317.1990;40;1.025427136320
449574.7096;7664318.2990;76;1.024696023840
338037.7737;6829974.4100;16;1.024591889680
408134.8370;7086463.2890;28;1.024436656600
543439.5788;7152400.1710;47;1.023793796000
508254.4017;6971865.1450;15;1.023775744320
631961.0693;7041771.1380;76;1.023016406640
279937.6834;6889841.6890;15;1.022399778480
238291.6771;6951368.7140;24;1.022020135680
520927.2859;7266929.0720;39;1.022003553920
602831.4169;6899862.6580;24;1.021876587000
617075.7563;6944856.5030;47;1.021815683280
446365.2071;7608808.3340;74;1.021031800320
517070.1996;7051846.3220;76;1.020864800800
464022.1479;6859355.5820;28;1.020668700960
495980.1570;6882427.5340;15;1.020338446400
677743.6344;6949435.6940;75;1.019819994480
518541.0733;6948563.7500;15;1.018189186560
662648.8898;6976305.5810;68;1.017207054720
636210.1930;6844673.3880;19;1.016744885960
577299.6805;6972575.8320;41;1.015398938400
545939.2007;7093741.4260;76;1.014502536320
539844.2532;6889195.7500;36;1.014287934240
611538.6069;7026490.4580;76;1.014155516960
350541.7705;6937315.5750;15;1.013601801240
503553.4011;7371341.7740;53;1.013362343040
339736.3973;6888393.1980;27;1.013184081000
246093.1025;6658026.3940;14;1.011814732800
591565.3107;6911848.1320;24;1.010994733760
626380.1442;7341802.1380;60;1.009979159000
600111.3029;7235335.4620;67;1.009835908320
513411.1292;7568462.1850;77;1.009304169480
253101.6947;7674067.6610;88;1.009024367360
538191.2261;7282583.4820;76;1.008560563320
486381.4879;7021726.6490;37;1.008325616000
456323.7873;6933978.1960;15;1.008104190400
586752.0941;7190523.6390;68;1.007708399560
604338.7704;7204222.7390;76;1.007697578480
316954.5838;6883424.6030;28;1.006570388160
437927.9212;7583447.5090;56;1.006365011960
451917.1028;6820589.5110;27;1.003048688880
530943.7451;7235090.4250;60;1.002721252160
361353.3995;7431650.7760;39;1.002104433120
578829.0788;6976324.4740;41;1.001381452920
581458.7229;6933240.2180;47;1.000507830120
185873.7096;6776141.7670;15;1.000477572480
577564.6324;7115166.8690;76;1.000161187560
512722.6471;6982261.4460;53;0.999882843280
214640.8866;6901866.3370;28;0.999302199440
356598.7273;7001702.2690;15;0.999177414240
655326.4231;6988480.9560;76;0.997877917440
609503.0741;7329715.4930;62;0.997422315776
415303.0073;7185705.8720;28;0.996713142240
522137.2109;7476634.5260;60;0.995426274560
461570.1871;7035361.3660;35;0.995216792080
415535.6654;7589615.6380;56;0.994556929440
623700.3926;7012997.4840;76;0.994026170720
602731.5814;6892065.5100;24;0.993829904160
197206.2133;6956406.2760;28;0.993306105640
515753.6836;6836634.6140;15;0.993092798400
569115.3531;7311579.0520;76;0.992246381920
434177.9231;7306794.6570;76;0.991613294720
267236.8438;7670468.8500;76;0.991012093440
350267.9901;7068264.1500;16;0.990733088280
359752.0203;6657737.5800;15;0.990100107360
214320.3534;6942651.5450;28;0.990062369920
544313.3480;6843312.4870;18;0.990031270400
390730.4317;6706540.0260;15;0.990026559640
699145.5472;6968079.1460;67;0.989397299400
540441.6156;7567702.1210;77;0.989349914560
228168.8276;6741385.2340;14;0.989046123280
156955.1013;6699420.3600;19;0.988572854456
481592.5690;7075737.1250;15;0.987790909200
342150.7459;7582228.8720;60;0.987624812400
351990.3696;7068504.0920;15;0.987567705440
348439.9133;6984115.4630;26;0.987098081200
601925.7470;7328661.8980;60;0.987009775360
358365.0010;7557537.2770;76;0.986560340400
697006.1027;6987754.8300;74;0.986416247840
385388.1369;7137908.3740;26;0.984357785760
576226.3436;7026558.1450;75;0.982938059240
498927.6902;6975743.5910;35;0.982835975160
585037.5166;6923533.7880;15;0.982835809680
475743.2422;7276745.4720;76;0.982219163000
605425.9149;7092070.4030;74;0.980633286360
493007.4832;7190136.1440;76;0.980490693600
546488.5137;7434599.1650;76;0.980292055600
327939.7399;6945152.3360;15;0.980105193280
598642.8161;6907469.8250;24;0.979899157440
424497.7882;6742427.3630;15;0.979106236200
544079.4566;7131167.8770;53;0.978813035200
455725.6356;6825837.6880;15;0.978454594000
474703.7478;7381168.3450;53;0.978049030000
392768.0362;6848288.5410;27;0.978015224800
216842.8505;6749302.1600;18;0.977955219120
188422.9353;6767814.8990;15;0.977945154880
338029.3651;6719174.6430;16;0.977595539400
558184.4455;7128378.9900;53;0.977329830960
414411.6522;6722684.3880;15;0.976833037600
536421.8446;7265529.6030;76;0.976517970240
462891.4198;6933698.3870;15;0.976291814240
554577.4548;7672334.2660;85;0.974741678400
437207.5715;7510492.9950;40;0.974739602800
351726.8229;7456302.2620;39;0.973884555240
454122.0382;7114812.5200;35;0.973836709440
561174.2687;7058404.4100;58;0.973586809984
372443.6892;7141462.9670;25;0.971843963520
452924.0770;6982410.4350;15;0.971634633200
557107.3415;6941626.7920;24;0.970859733760
538456.1594;6789232.2890;16;0.970656424320
350769.4842;7081504.3450;15;0.970174846080
534592.3333;7378349.3120;39;0.970171039040
278819.9261;6778672.0680;20;0.970058511240
469067.2773;7612076.7790;77;0.969204870440
262938.2036;7650865.6510;74;0.967976758320
534015.3893;7718827.7790;85;0.967839188800
603465.5663;7023630.4270;76;0.967504894560
449125.5468;6977832.0580;24;0.967157883400
650455.0078;6844863.5470;15;0.966550969440
598312.7026;6925993.0810;15;0.966182747880
377171.1216;7075028.0440;25;0.966072424240
268332.7871;6831122.9260;28;0.965929768320
318244.5518;6846658.0920;16;0.965082347280
291652.7075;6946011.3680;15;0.964214808480
387095.7605;7627962.3980;60;0.963970185600
633058.4210;7185129.9320;69;0.963862034080
591483.7776;7030935.6680;76;0.962735630560
538331.2614;7187647.4130;58;0.962160049200
346166.7295;6679169.6110;15;0.961613508240
338434.9728;7078280.3180;24;0.960986545640
688079.5524;6975246.3320;74;0.960755704320
431013.9506;6872170.3840;27;0.960511654400
227737.3273;6833151.4600;15;0.959100499200
466586.8604;7463699.3180;39;0.958934620680
712987.0219;7000356.3750;74;0.958402638160
419839.8359;6713507.9050;20;0.957435511680
604719.8047;7044916.6880;75;0.956514602560
669527.8180;7019807.6390;67;0.955954229280
483964.5093;6883067.0840;15;0.955579696760
555667.3870;7703043.1800;85;0.954574370240
362562.1491;7026697.3200;15;0.954449890920
279732.5676;7684663.8270;1;0.954273691920
268483.6555;6778272.0860;16;0.954226452160
396111.3540;7423473.5800;39;0.953726655120
606911.5954;7006667.6550;56;0.953465875560
592202.5764;7443975.8050;58;0.952689396480
621372.2959;7082881.9130;75;0.952686269000
433549.6652;7093669.9570;15;0.952507938600
680412.4971;6963520.5600;74;0.951828507120
474795.8263;7006302.0870;35;0.951642816000
634450.2568;6887817.5780;47;0.951541126200
562827.5802;7194251.1860;75;0.950457595440
299744.1216;6996499.3230;28;0.949382511400
412436.7041;7589245.7850;56;0.948997674000
257208.4870;6721063.1000;14;0.947963963040
484063.7345;6936027.8310;22;0.947737902880
285927.6395;6755150.8140;15;0.946232400960
595130.9336;7064533.4030;76;0.945922736880
632682.4943;7065847.3600;75;0.945288508928
614954.2505;7363754.2980;56;0.945133906440
335072.6452;7108510.4250;24;0.944577124000
334586.0287;7093927.6590;24;0.944016456960
404554.4162;6805114.2630;15;0.943973220880
366408.1661;6793167.9480;15;0.943651130360
669806.8891;6927943.3130;57;0.943237182368
621403.8863;7336192.1540;76;0.942687603000
571509.8475;7451233.3090;76;0.942056330600
615857.3434;7006504.7990;67;0.941913864000
585733.3359;7062820.9660;75;0.941746646880
410503.4441;6701662.1730;16;0.941712733080
387149.4137;6889983.3680;27;0.941007495120
384223.8968;7053627.8290;15;0.940526932480
551537.9171;7599690.5480;77;0.940040010000
408067.7397;7536614.1710;47;0.940002595200
305360.8726;6740356.4270;19;0.939880575400
511313.2601;7704063.3130;81;0.939776988800
535472.9248;7097739.9070;76;0.939700426600
541521.3905;7595242.2210;77;0.939624396480
320365.4358;6743135.6180;14;0.939179268000
256790.3787;7664610.9250;76;0.937850247360
641409.9930;7018060.8550;76;0.937060729920
397914.9390;7121903.2910;28;0.936659481480
294623.0233;6850316.3930;15;0.936635604480
592002.7785;7083381.4940;73;0.936239453760
366332.1634;7543362.1170;60;0.936132887520
658330.4653;6977155.2070;76;0.936055422720
608629.5933;7116462.6230;74;0.935754894040
565342.3938;7080616.3260;76;0.935694774720
327613.1161;6718744.6960;16;0.934843677824
590939.6574;7331508.9210;60;0.934632824280
515001.5481;7005533.0030;44;0.934510616000
313107.3868;6993873.4610;28;0.933820476480
233274.5429;6880694.3230;23;0.933403905000
561786.5389;6876050.7630;15;0.933322141360
444025.7597;7581728.0420;56;0.933212828160
199499.9775;6681027.4850;18;0.932428376200
411665.8298;7326747.6260;53;0.932269644400
470735.3843;7473375.9110;76;0.932032500000
415341.3633;6718825.8240;20;0.931659273440
556627.2545;6960789.8070;76;0.931492695960
415854.3402;7314591.9170;64;0.931388933916
526608.1489;7728264.4700;83;0.931227244160
693829.8647;7022486.9660;67;0.930914190000
544929.4244;7486680.8510;67;0.930782961120
573980.6988;7174703.3110;67;0.930433150600
389293.6996;7337813.6030;57;0.929816798640
352838.6819;7025751.5500;30;0.929813432600
504403.0959;7324788.3830;76;0.929743506900
293354.8891;6760528.9270;20;0.929442809440
428600.6696;7152848.5610;32;0.929442430240
306008.9738;6844278.7790;26;0.929140958400
314137.1156;6778802.4900;16;0.928766964160
274511.3230;6794546.2040;15;0.928752142400
495709.1136;6958809.6750;15;0.928330782120
512421.6186;7595592.3190;77;0.927762276000
472475.4898;7110764.2180;35;0.927371276720
548038.6092;7081066.0260;75;0.927294610000
559355.1601;7044289.5540;76;0.927211544400
314845.8817;6836351.7850;27;0.926834971400
460810.8343;7673164.9650;77;0.925566241680
279238.0867;6879155.6090;24;0.925203863520
347066.3348;6687546.4970;18;0.924293630520
536843.0914;7051356.6960;76;0.923646013480
332169.8922;6825375.9610;28;0.923459297280
418609.9999;6738758.6260;15;0.922952327040
319115.5590;6765517.3880;20;0.922483388880
323281.4842;7012999.7330;24;0.922047315000
619552.5732;7346780.3660;60;0.921932989560
525245.7455;7246046.5070;60;0.921714494400
486241.4413;7028944.0560;32;0.921620890080
183204.9168;6762486.8630;15;0.921618865680
374039.5061;7531366.2060;60;0.921565511560
507255.5479;6923702.6270;15;0.920583314400
600237.4962;7038471.9840;75;0.920053708320
551707.8853;7609107.1370;77;0.919937509920
314945.1960;6889072.4950;15;0.919196533080
494078.7674;7020827.1130;35;0.918548254400
379257.4460;7302446.0720;46;0.918410973240
520828.5253;7583596.6420;77;0.917811648000
392149.2724;6761249.9130;14;0.917423809920
714109.9483;6974257.0760;67;0.916943106000
494067.6052;7115212.9980;52;0.916526083120
611935.1022;7053662.5670;75;0.916506279200
555276.1341;7073858.7260;76;0.916465934360
322532.1625;6909965.0210;27;0.916331884800
247960.3667;6820516.4480;15;0.915771499920
531243.6717;7303645.9070;62;0.915721534832
503764.1075;7115692.9930;50;0.915112638960
651392.9865;6977285.0670;60;0.915093543920
385472.7116;7034382.7930;15;0.915030443360
589095.4484;6974275.3430;41;0.914519485920
455645.2247;6856176.6240;15;0.914459925520
406073.2413;6851877.4020;16;0.914202105600
660240.1312;6947436.1540;53;0.914180496720
603053.3999;7143002.0290;67;0.913265570880
288767.1039;6719633.9560;15;0.913110112640
484161.7870;7586845.8240;77;0.912997169760
335268.6616;6837511.6370;26;0.912956435000
521300.9394;6882397.9820;18;0.912705206611
516039.7246;7509253.1350;60;0.912573135320
318486.2574;6733399.1480;20;0.911342652960
625250.4250;7271022.5990;76;0.910432163200
528845.4806;7084724.5640;76;0.909849035160
255658.2698;6780071.2760;15;0.909829727520
596813.2869;6921694.6200;24;0.908531503400
557584.4240;7198343.6900;76;0.907497610880
243954.0304;6644631.3460;19;0.907312560000
448283.0150;7356347.1010;60;0.907230810600
541960.0214;7170993.4220;76;0.907018998400
498057.3340;7648723.3750;77;0.906056738080
516952.2412;6906389.0850;15;0.905565560960
508464.4371;7716498.9150;81;0.905402817360
426400.7117;7230251.5950;53;0.905266938080
450223.9080;7071108.3270;24;0.904166904400
473718.2185;6884596.3990;15;0.904122527360
436848.6936;7075226.6810;35;0.903261423480
466417.0412;7490609.8860;56;0.903222234000
488730.0053;7075177.4690;76;0.903007622160
362941.1224;7080431.8930;25;0.902719155920
531106.3649;6956950.8750;76;0.902286491600
236076.2305;6720243.1680;18;0.902079544200
522868.7077;7009171.7880;41;0.901773696000
537943.5210;6990158.9390;53;0.901495490240
367057.1461;6849727.7160;27;0.901189726800
513253.9285;6879898.7730;18;0.900864810880
329769.5225;6915273.2210;24;0.900547168000
259294.3997;6938923.4600;22;0.900145669440
617264.2699;7273083.8330;76;0.899827601680
373803.7143;7110669.1270;25;0.898564804640
307549.9365;6750282.8250;20;0.898511431188
513111.2090;7565673.1790;77;0.898427635560
426757.5787;6700232.9770;18;0.898284951600
613330.6178;7255456.2010;76;0.898138179400
668228.1703;6870354.4140;14;0.897681409240
189572.3983;6774042.6210;15;0.897344194320
580348.8897;6953382.8710;76;0.896870410280
553245.9848;7332485.6180;62;0.896243790464
554688.7640;6897093.0600;36;0.896192833120
553117.3295;7594042.5690;77;0.896113917320
693398.3028;6997688.1170;67;0.896108845680
375498.7599;7487141.5060;60;0.896100219920
533793.1624;7127559.0830;74;0.895956031800
437017.8401;7138753.6800;32;0.895442991360
702155.0873;6926034.6100;76;0.894994697520
495606.4653;7203831.3320;76;0.894767299640
366287.1098;6871699.7600;15;0.894750259960
294284.6249;6755700.7050;15;0.894327940280
241472.0289;6854413.9570;15;0.893884960920
464927.0992;7356886.9000;60;0.893508309760
280202.4045;7679925.4780;76;0.893256358520
686370.1345;6979584.7030;67;0.892110995800
589573.1657;7346880.4380;60;0.891953050160
562754.0407;7620982.7300;77;0.891861243480
553367.0026;7062442.8660;76;0.891852801000
295082.3862;6881444.9770;16;0.891666291200
364718.0462;6845729.1310;27;0.891660601200
253639.2744;6758669.1180;18;0.891285408240
538141.9096;7102718.1270;60;0.890999896800
219099.8183;6863520.2820;26;0.890854770000
561433.1771;7403460.2030;57;0.889922826120
431984.1312;6836663.3430;28;0.889725310800
444105.4947;7124818.7890;35;0.889606531400
379563.3275;6806763.2950;15;0.889016860400
405098.1837;7382727.7970;39;0.888749661800
371209.9898;7432450.4960;39;0.888678130560
381207.1412;7178183.2210;16;0.888430295160
608239.5465;6894724.6130;15;0.887857286320
700655.7526;6920116.7220;76;0.887665746240
588861.3825;7283098.1620;76;0.887610865960
298730.3971;6929727.4180;15;0.887362939440
404352.4280;7002152.6240;16;0.886989822360
281489.5507;6732998.9070;20;0.886465368320
325680.2915;6964425.2250;15;0.884923955920
519617.7312;7239418.8490;62;0.884663862784
492398.1066;7122820.2330;76;0.883532851600
617587.8237;7072043.8850;75;0.882945919120
549901.6556;6819551.2190;15;0.882773670480
493057.1102;7349029.7190;76;0.882058504960
647996.6529;7092462.7060;67;0.881927257200
442030.1074;6861604.4190;26;0.881861066560
658330.5328;6970397.7070;60;0.881845025720
526496.8040;7605988.5450;77;0.881682282040
510182.0457;7099169.0520;76;0.881510627320
566114.1284;7731012.9420;85;0.881205026000
549931.1089;7206001.9090;76;0.881125075600
339955.4858;6942263.5940;27;0.880814246400
476063.8015;7506474.3320;60;0.879173543520
250040.9627;6732678.7030;15;0.879051352240
341644.7093;6955468.7550;15;0.878955490200
385202.3861;7126967.3160;28;0.878748937600
619148.4704;7218171.7970;76;0.878257018560
537493.5309;7006902.8140;90;0.878046851200
413472.8092;7022132.5220;15;0.876620711000
619663.1302;7487920.0210;74;0.876490331080
401589.5804;7468057.9820;60;0.874592542720
622712.1725;7510811.8620;76;0.873642003520
415168.9571;6913505.1450;24;0.873414055960
417134.5113;7519460.0530;40;0.873260020680
432545.0175;6725773.6140;15;0.872860702560
345274.2732;6897679.8890;27;0.872702188480
318126.1514;6749123.3970;15;0.872478873600
607209.1623;7026598.3750;76;0.872435105280
503553.3514;7275106.1350;76;0.872206738880
300252.8873;6725881.7420;15;0.872095083600
391089.2666;6802245.0790;15;0.871840654200
545209.7895;7069880.0550;76;0.871739471520
556555.2223;7467387.6300;74;0.871291278720
545939.4316;7531964.8740;76;0.871225313280
582892.5763;6979884.2140;41;0.869813381120
606626.8799;7062271.3330;75;0.868683923880
473187.0750;7722916.9660;77;0.868506653280
325751.8976;6847267.9600;15;0.868124640000
256535.2699;6947710.2430;24;0.867956497840
349425.3850;6704500.2500;19;0.867711509280
384018.8330;7063556.2480;27;0.867413572800
575013.2685;7288061.4130;76;0.867313555800
608097.7322;7123073.2350;67;0.866433020760
424865.7142;6898290.8130;24;0.866014682640
571963.6130;6835765.6890;14;0.865763763200
577177.6124;7379348.8020;57;0.865653297000
393015.0048;7169666.2640;38;0.865434129400
640864.7107;7169534.5890;76;0.864329445360
502334.3154;7154768.8970;76;0.863380136960
205337.0005;6752400.8980;15;0.862837844400
354805.7846;7357446.4530;60;0.862285994640
605212.7852;7033109.9860;68;0.862075967840
489261.8677;7759693.7340;77;0.861879679440
554058.1870;7719197.3430;85;0.861402513600
521627.0436;7271477.4570;39;0.861182782600
278263.0765;7689052.3040;88;0.860855789440
291978.3837;7670278.7630;76;0.860042855520
475754.6654;7075816.9800;35;0.859595193800
458641.3994;7022915.8110;36;0.859324353120
694278.0588;6920566.3900;76;0.858073359360
600095.5152;7130822.3840;73;0.858007101000
284277.6631;6800674.1330;15;0.857561022640
510061.2737;7434239.5260;40;0.857350666640
466121.7097;6835174.4700;23;0.857044701120
487708.9856;7295338.8770;76;0.856774492480
390720.1849;6722134.2340;19;0.854434933000
560293.7318;7440926.9210;76;0.854397292320
225556.9761;6903415.9550;15;0.854318138960
360946.1574;7122015.8480;16;0.854245054320
591252.9559;7455401.8250;67;0.854195474640
493007.1783;7376080.1230;53;0.852827504480
532144.5903;7585645.7220;77;0.852794816720
551366.9093;7454832.0890;65;0.852380979040
395741.7780;7502276.1340;43;0.851473571640
476933.9475;7104586.5330;57;0.851424577056
398844.1930;7150504.0740;24;0.850783536000
603959.6820;7005378.0990;58;0.850697979120
308208.1560;6846048.1700;24;0.850439227080
495207.3130;7542311.6290;65;0.850375298880
382888.3478;7118238.4960;28;0.850315692720
566386.2558;6779116.5050;15;0.850289930240
354526.0877;7500217.0830;45;0.849654797000
480161.6790;7264569.8200;76;0.848632650880
570658.7958;7303796.8230;76;0.848523758880
623760.0045;7134562.2330;76;0.848436539640
491919.2169;7042689.2060;35;0.848339809920
339217.1537;6846438.4530;27;0.848324733120
254657.9652;6820246.6280;15;0.847681449600
461649.4535;7103966.5560;32;0.847396965680
627226.3886;7070135.6970;67;0.847144546600
687060.7818;6914328.5290;76;0.846322110720
515769.0912;7281673.8140;76;0.845765040120
214021.3699;6881683.6200;15;0.845261580120
579279.3714;7726234.5060;85;0.844625916960
722156.9720;6977985.7950;67;0.844365324560
616214.3154;7482731.8900;74;0.844086156160
590017.8415;6770480.1420;15;0.843508734640
398335.5745;6878487.6830;15;0.843171172480
365134.4453;7014715.6950;15;0.843136896000
607211.1805;7105155.6900;74;0.843015559680
361089.2762;6850467.3750;27;0.842752688200
612119.9128;7062529.3090;75;0.842568535120
563492.3395;7365813.7090;57;0.842545687680
597030.4940;7333082.3370;62;0.842278697760
641047.9975;7026651.7020;76;0.842017368240
599540.1560;7476234.3240;74;0.841781266920
275320.2193;6832802.4390;16;0.841771472880
540541.1015;7097540.0150;76;0.841097927400
587497.8355;7186593.0590;67;0.840403458400
617016.4396;7336891.9110;62;0.840181295520
661776.2565;7046562.6620;76;0.839686987200
293943.9896;6806212.2650;28;0.839613032400
641994.9866;7005345.5570;74;0.839208051040
416362.0867;7146763.5920;15;0.839198868480
252480.6760;6671921.3260;15;0.838409612160
364052.4906;7382047.9320;39;0.838244107600
257067.5578;6796455.3080;27;0.837746690880
280836.6407;6941712.7250;15;0.837130840560
443374.9912;7445465.8040;39;0.837083355240
438722.3562;6763769.8840;15;0.836375178600
659590.7772;6918456.6290;55;0.836270141760
498836.6236;7054405.1450;53;0.835444871520
295522.0882;6890701.5770;27;0.835290597880
501438.9400;6828697.3490;15;0.834708883200
644365.7745;7114293.7890;76;0.834267965560
249802.9244;6990686.7060;28;0.834074399400
514130.0770;7155518.7450;75;0.834042861120
547688.1166;7438147.9310;74;0.833071504640
305999.7226;6798925.0200;15;0.833015113800
191281.7313;6776091.8990;15;0.831778243960
257207.2833;6808081.0810;15;0.831219456720
555837.9970;6926982.1210;24;0.830628423120
523496.3528;7238549.1700;75;0.830123177240
276661.9078;6674940.4380;19;0.830077625520
481933.4395;6998305.0780;35;0.829446018720
337245.0391;7042889.1770;15;0.829309003200
428351.3632;7603170.6180;39;0.828995047320
587477.3237;6879509.9090;15;0.828619552800
555806.0117;7069840.1980;101;0.828370467652
542610.8063;7064332.0450;76;0.827986216708
331880.8505;6774044.4270;15;0.826513669200
191492.8268;6685975.6010;16;0.826112996560
358327.6924;7025394.7320;15;0.826089574200
324863.9433;6734868.7000;16;0.826072437880
368941.1647;7519560.3360;60;0.825967470240
251916.4542;6974610.4990;28;0.825455771280
626222.3129;6957841.8500;76;0.825112145760
381371.2797;7094098.2600;25;0.824627316720
339755.5249;6944632.7300;26;0.824434841640
468465.8224;7279154.5840;76;0.824182395400
611787.1248;7247904.9310;76;0.823828785000
464109.1480;7624742.3390;77;0.823468156160
680552.3687;6971387.6540;67;0.822670186120
716089.2828;6969668.8160;67;0.822612284640
393542.3189;7462090.0410;39;0.821947631400
487912.7276;6912736.3330;15;0.821870895600
695566.9298;6958522.6220;74;0.821412683520
546588.6100;7127829.1160;50;0.821059772560
390425.2320;7082312.6130;24;0.820819630720
683151.8143;7024319.1300;67;0.820548128400
376918.2773;7491739.9480;60;0.820528245760
348998.6137;7610219.1620;60;0.820496334840
560886.4315;6901641.4830;16;0.819755611200
562585.5860;6925552.7480;24;0.819568951080
331991.0397;6758969.9200;20;0.819014393120
401326.2567;6730091.4950;16;0.818941453920
576510.0453;6967037.8560;41;0.818593267360
555288.9047;6877000.3820;20;0.818456229000
574110.5667;7215449.6200;76;0.818063525520
377467.9752;7317840.6140;45;0.817865652720
516869.0831;7157997.8750;76;0.817712216640
619694.7070;6955662.5450;47;0.817585660720
620952.8763;7053034.9240;68;0.817439831520
452871.4901;7380488.6020;60;0.816415070560
345086.9721;6698322.4920;19;0.815338083480
457655.2574;6789610.9690;20;0.814759722000
397930.6638;7372011.5560;60;0.814670953560
384780.0018;7162529.6530;16;0.814337673120
686260.4121;6955683.5540;74;0.813626160880
281369.2059;6760968.6120;15;0.812437983280
665607.8687;6969788.0310;67;0.811470189960
496818.1934;6991987.6310;15;0.810424011640
641531.2677;7067133.9650;76;0.809747805760
465890.4199;6928650.2590;15;0.809494036480
212841.9312;6871637.2370;15;0.808708449600
471965.4597;7128107.9440;35;0.808526397160
433654.6595;6722194.9300;16;0.807624548480
292265.2200;6765187.1970;15;0.807574417000
553717.1063;7048627.9110;72;0.806839214280
650953.2004;7043832.4970;76;0.806693904440
567731.4488;7485781.0490;56;0.805682479000
547420.1081;7680611.3610;85;0.804981813800
593347.7058;7214953.8280;76;0.804039789600
226455.3067;6985986.0680;15;0.803925864000
584597.0276;7045474.3040;101;0.803851383816
636062.9876;7084844.3670;68;0.803688584000
399326.9795;6728572.0050;20;0.803545766920
599308.5729;7208732.0870;73;0.803524829040
512400.2924;7300766.9680;76;0.801843024360
555028.1266;7733752.1100;82;0.801616774400
359528.0548;6976071.5040;15;0.800926300720
426977.2264;6714067.8180;15;0.799416145920
625283.0314;6924254.1000;55;0.797719176000
468870.3859;6859955.4320;24;0.797486016000
419134.4503;7605689.8660;62;0.797393076880
464969.5614;7688609.3840;77;0.797239568400
264533.3961;6877186.0920;15;0.796685896800
428531.0436;7124308.8320;16;0.796483018280
177656.8850;6767754.8350;15;0.796404014240
402583.1319;7133233.2610;16;0.796395094720
512912.7536;7708901.5670;81;0.796201839840
688399.7820;6943567.9660;76;0.796056754800
456883.0881;6961408.1980;15;0.795885563040
524477.1217;7550098.5800;76;0.795745328960
457489.7535;7358986.1650;60;0.795661056000
212941.4404;6905744.9150;22;0.795560507840
350861.8666;6923770.5030;15;0.795559772280
334408.8531;6847298.0500;24;0.795225727040
536575.9622;6854138.4560;15;0.795223844480
448795.1840;7004952.1520;27;0.794556406080
595354.2217;6893524.8710;24;0.794334209800
564883.4169;7638926.2010;80;0.794066625000
659959.3424;7015925.9270;76;0.793476702600
274780.1695;6849846.1920;15;0.793342105200
448944.2223;7084643.4080;38;0.793258250200
379296.9690;7161517.9330;27;0.793218252000
594740.5776;7107920.5980;68;0.792570825480
598780.1190;7032418.1800;76;0.792435223360
270973.2379;6740236.1100;20;0.792132688960
657691.3791;6925823.9190;55;0.791878158080
545751.1788;6956141.3410;76;0.791842926280
548220.4910;7730643.3170;83;0.791709283200
551707.2507;7512641.6620;76;0.791478874800
603931.5078;7086174.5420;76;0.791066653000
483902.0199;7045867.9190;32;0.791053483320
575929.2050;7042515.3230;76;0.789956676600
521669.2195;7674303.9090;85;0.789816583200
471617.5422;7714150.1150;77;0.789563012040
334697.7750;6915003.4060;15;0.789428949760
617966.9097;7170482.0790;76;0.789284790000
562714.1239;7633578.1540;83;0.789184515680
450392.7606;7495678.1540;40;0.788800433280
358590.7449;6813950.3770;15;0.788184404160
639778.8743;6845892.9850;15;0.787409485520
620665.2293;6887327.5420;47;0.787383526400
408777.3536;7516221.2490;56;0.786647076840
228666.5246;6858332.3240;15;0.786536257080
542651.5654;7656650.0730;85;0.785749884120
472367.9966;6933728.5050;15;0.784864104120
621512.5108;7493578.0000;74;0.784786178600
372827.7695;7069287.0560;27;0.783519313808
464837.5877;7181189.0220;55;0.783100869200
454521.6879;7132726.0210;37;0.782937718360
434353.7594;6780313.7800;14;0.782931117920
311278.8850;6727681.1850;20;0.782743393240
395411.6857;7299457.1970;64;0.781898925280
487110.9445;7041239.6390;32;0.781498437120
549407.2863;7260261.4980;76;0.781170390000
631049.4743;7332730.3840;76;0.780727350880
377315.9922;7139090.8660;28;0.780430103080
544931.4279;6958930.3290;76;0.780052297200
458124.2837;6859205.5530;15;0.779653108000
235136.4442;6730669.2940;18;0.779486950080
288379.6062;7686463.1430;1;0.779313680832
395061.6050;7014076.2970;27;0.778573381600
484281.8578;7599791.0800;77;0.778258769400
365749.7731;6670123.0900;15;0.777911524440
271782.5128;6772304.3150;16;0.777452769280
553757.1421;7601839.7510;77;0.777414739680
711203.7864;6991381.6590;73;0.776523075120
659300.1605;6972047.1100;60;0.776518087520
324692.8072;6807362.2760;16;0.776429384160
