x,y,k_rock,Cp_rock,rho_rock,T_surface,q_geothermal,E_borehole,E_hectare
25506197.204600,6678176.051090,3.17,731,2675,6.864,41.202,5.11,127.7
25506297.204600,6678176.051090,3.17,731,2675,6.864,41.207,5.11,127.7
25506397.204600,6678176.051090,3.17,731,2675,6.864,41.212,5.11,127.7
25506497.204600,6678176.051090,3.17,731,2675,6.864,41.217,5.11,127.7
25506597.204600,6678176.051090,3.17,731,2675,6.864,41.221,5.11,127.7
25506897.204600,6678176.051090,3.10,723,2794,6.865,41.238,5.15,128.8
25506997.204600,6678176.051090,3.10,723,2794,6.866,41.243,5.15,128.9
25507097.204600,6678176.051090,3.10,723,2794,6.867,41.248,5.15,128.9
25507197.204600,6678176.051090,3.25,712,2804,6.868,41.253,5.19,129.8
25507297.204600,6678176.051090,3.25,712,2804,6.869,41.258,5.19,129.8
25507397.204600,6678176.051090,3.10,723,2794,6.871,41.263,5.16,128.9
25507497.204600,6678176.051090,3.10,723,2794,6.873,41.268,5.16,129.0
25507597.204600,6678176.051090,2.66,731,2906,6.875,41.273,5.11,127.8
25507697.204600,6678176.051090,2.66,731,2906,6.877,41.278,5.11,127.8
25507797.204600,6678176.051090,2.66,731,2906,6.879,41.283,5.11,127.8
25507897.204600,6678176.051090,2.66,731,2906,6.883,41.288,5.11,127.8
25507997.204600,6678176.051090,2.66,731,2906,6.886,41.293,5.12,127.9
25508097.204600,6678176.051090,3.25,712,2804,6.890,41.298,5.21,130.2
25508197.204600,6678176.051090,3.10,723,2794,6.895,41.303,5.17,129.3
25508297.204600,6678176.051090,3.10,723,2794,6.899,41.309,5.17,129.4
25508397.204600,6678176.051090,3.10,723,2794,6.904,41.314,5.18,129.4
25508497.204600,6678176.051090,3.10,723,2794,6.909,41.318,5.18,129.5
25508597.204600,6678176.051090,3.25,712,2804,6.914,41.324,5.23,130.7
25508697.204600,6678176.051090,3.25,712,2804,6.918,41.329,5.23,130.8
25508797.204600,6678176.051090,3.10,723,2794,6.922,41.334,5.19,129.7
25508897.204600,6678176.051090,3.10,723,2794,6.925,41.339,5.19,129.8
25508997.204600,6678176.051090,2.66,731,2906,6.926,41.344,5.13,128.3
25509097.204600,6678176.051090,2.66,731,2906,6.926,41.349,5.13,128.3
25509197.204600,6678176.051090,3.10,723,2794,6.925,41.354,5.19,129.8
25509297.204600,6678176.051090,3.10,723,2794,6.924,41.359,5.19,129.8
25509397.204600,6678176.051090,3.10,723,2794,6.923,41.364,5.19,129.8
25509497.204600,6678176.051090,3.10,723,2794,6.922,41.369,5.19,129.7
25509597.204600,6678176.051090,3.10,723,2794,6.920,41.374,5.19,129.7
25509697.204600,6678176.051090,3.10,723,2794,6.919,41.379,5.19,129.7
25509797.204600,6678176.051090,3.10,723,2794,6.918,41.384,5.19,129.7
25509897.204600,6678176.051090,3.10,723,2794,6.918,41.389,5.19,129.7
25509997.204600,6678176.051090,3.10,723,2794,6.918,41.394,5.19,129.7
25510097.204600,6678176.051090,3.10,723,2794,6.920,41.399,5.19,129.7
25510197.204600,6678176.051090,3.10,723,2794,6.921,41.403,5.19,129.7
25491597.204600,6678276.051090,2.87,725,2707,6.852,40.625,4.93,123.2
25491697.204600,6678276.051090,2.87,725,2707,6.851,40.625,4.93,123.2
25491797.204600,6678276.051090,2.87,725,2707,6.849,40.626,4.92,123.1
25491897.204600,6678276.051090,2.87,725,2707,6.848,40.626,4.92,123.1
25491997.204600,6678276.051090,2.87,725,2707,6.845,40.627,4.92,123.1
25492097.204600,6678276.051090,2.87,725,2707,6.842,40.627,4.92,123.0
25492197.204600,6678276.051090,2.87,725,2707,6.839,40.628,4.92,123.0
25492297.204600,6678276.051090,2.87,725,2707,6.835,40.628,4.92,122.9
25492397.204600,6678276.051090,2.87,725,2707,6.832,40.629,4.92,122.9
25492497.204600,6678276.051090,2.87,725,2707,6.828,40.630,4.91,122.8
25492597.204600,6678276.051090,2.66,731,2906,6.824,40.633,5.05,126.2
25492697.204600,6678276.051090,2.66,731,2906,6.821,40.635,5.05,126.2
25492797.204600,6678276.051090,2.66,731,2906,6.817,40.637,5.05,126.1
25492897.204600,6678276.051090,2.66,731,2906,6.814,40.639,5.04,126.1
25492997.204600,6678276.051090,2.66,731,2906,6.811,40.641,5.04,126.0
25493097.204600,6678276.051090,2.66,731,2906,6.808,40.643,5.04,126.0
25493197.204600,6678276.051090,2.66,731,2906,6.806,40.645,5.04,126.0
25493297.204600,6678276.051090,2.66,731,2906,6.803,40.647,5.04,125.9
25493397.204600,6678276.051090,2.66,731,2906,6.801,40.650,5.04,125.9
25493497.204600,6678276.051090,2.66,731,2906,6.799,40.652,5.03,125.9
25493597.204600,6678276.051090,2.66,731,2906,6.797,40.654,5.03,125.8
25493697.204600,6678276.051090,2.66,731,2906,6.795,40.656,5.03,125.8
25493797.204600,6678276.051090,2.66,731,2906,6.794,40.658,5.03,125.8
25493897.204600,6678276.051090,2.66,731,2906,6.792,40.660,5.03,125.8
25493997.204600,6678276.051090,2.66,731,2906,6.792,40.662,5.03,125.8
25494097.204600,6678276.051090,2.66,731,2906,6.791,40.664,5.03,125.8
25494197.204600,6678276.051090,2.66,731,2906,6.790,40.666,5.03,125.7
25494297.204600,6678276.051090,2.66,731,2906,6.789,40.668,5.03,125.7
25494397.204600,6678276.051090,3.20,721,2640,6.789,40.671,4.97,124.3
25494497.204600,6678276.051090,3.20,721,2640,6.788,40.674,4.97,124.3
25494597.204600,6678276.051090,3.20,721,2640,6.787,40.677,4.97,124.3
25494697.204600,6678276.051090,3.20,721,2640,6.786,40.680,4.97,124.3
25494797.204600,6678276.051090,3.20,721,2640,6.785,40.684,4.97,124.3
25494897.204600,6678276.051090,3.20,721,2640,6.783,40.687,4.97,124.2
25494997.204600,6678276.051090,3.20,721,2640,6.781,40.690,4.97,124.2
25495097.204600,6678276.051090,3.20,721,2640,6.778,40.694,4.97,124.1
25495197.204600,6678276.051090,2.87,725,2707,6.776,40.697,4.89,122.2
25495297.204600,6678276.051090,2.87,725,2707,6.773,40.700,4.89,122.1
25495397.204600,6678276.051090,3.20,721,2640,6.770,40.703,4.96,124.0
25495497.204600,6678276.051090,3.20,721,2640,6.767,40.707,4.96,123.9
25495597.204600,6678276.051090,3.20,721,2640,6.764,40.710,4.96,123.9
25495697.204600,6678276.051090,3.20,721,2640,6.761,40.713,4.95,123.8
25495797.204600,6678276.051090,3.20,721,2640,6.759,40.716,4.95,123.8
25495897.204600,6678276.051090,3.20,721,2640,6.756,40.720,4.95,123.7
25495997.204600,6678276.051090,3.20,721,2640,6.754,40.723,4.95,123.6
25496097.204600,6678276.051090,3.20,721,2640,6.753,40.726,4.94,123.6
25496197.204600,6678276.051090,3.20,721,2640,6.751,40.730,4.94,123.6
25496297.204600,6678276.051090,2.87,725,2707,6.750,40.733,4.87,121.8
25496397.204600,6678276.051090,2.87,725,2707,6.749,40.736,4.87,121.8
25496497.204600,6678276.051090,2.87,725,2707,6.748,40.740,4.87,121.8
25496597.204600,6678276.051090,2.87,725,2707,6.748,40.744,4.87,121.8
25496697.204600,6678276.051090,2.87,725,2707,6.748,40.748,4.87,121.8
25496797.204600,6678276.051090,2.87,725,2707,6.748,40.752,4.87,121.8
25496897.204600,6678276.051090,2.87,725,2707,6.749,40.756,4.87,121.8
25496997.204600,6678276.051090,2.87,725,2707,6.751,40.761,4.87,121.9
25497097.204600,6678276.051090,2.87,725,2707,6.753,40.765,4.88,121.9
25497197.204600,6678276.051090,2.87,725,2707,6.756,40.769,4.88,121.9
25497297.204600,6678276.051090,2.87,725,2707,6.759,40.773,4.88,122.0
25497397.204600,6678276.051090,2.87,725,2707,6.762,40.777,4.88,122.0
25497497.204600,6678276.051090,2.87,725,2707,6.766,40.781,4.88,122.1
25497597.204600,6678276.051090,3.20,721,2640,6.770,40.785,4.96,124.0
25497697.204600,6678276.051090,2.87,725,2707,6.775,40.789,4.89,122.2
25497797.204600,6678276.051090,2.87,725,2707,6.780,40.793,4.89,122.3
25497897.204600,6678276.051090,2.87,725,2707,6.786,40.797,4.89,122.3
25497997.204600,6678276.051090,3.20,721,2640,6.792,40.801,4.98,124.4
25498097.204600,6678276.051090,3.20,721,2640,6.799,40.805,4.98,124.6
25498197.204600,6678276.051090,3.20,721,2640,6.807,40.809,4.99,124.7
25498297.204600,6678276.051090,3.20,721,2640,6.815,40.813,4.99,124.9
25498397.204600,6678276.051090,3.20,721,2640,6.822,40.818,5.00,125.0
25498497.204600,6678276.051090,3.20,721,2640,6.830,40.822,5.01,125.1
25498597.204600,6678276.051090,3.20,721,2640,6.838,40.827,5.01,125.3
25498697.204600,6678276.051090,3.20,721,2640,6.846,40.831,5.02,125.4
25498797.204600,6678276.051090,3.20,721,2640,6.854,40.835,5.02,125.6
25499097.204600,6678276.051090,3.20,721,2640,6.874,40.850,5.04,125.9
25499197.204600,6678276.051090,3.20,721,2640,6.880,40.855,5.04,126.1
25499297.204600,6678276.051090,3.20,721,2640,6.886,40.859,5.05,126.2
25499397.204600,6678276.051090,3.20,721,2640,6.892,40.864,5.05,126.3
25499497.204600,6678276.051090,3.20,721,2640,6.896,40.867,5.05,126.3
25500497.204600,6678276.051090,2.87,725,2707,6.918,40.915,4.98,124.5
25500597.204600,6678276.051090,2.87,725,2707,6.916,40.920,4.98,124.4
25500697.204600,6678276.051090,2.87,725,2707,6.914,40.925,4.97,124.4
25500797.204600,6678276.051090,2.87,725,2707,6.912,40.930,4.97,124.3
25500897.204600,6678276.051090,2.87,725,2707,6.908,40.935,4.97,124.2
25500997.204600,6678276.051090,2.87,725,2707,6.903,40.940,4.97,124.1
25501097.204600,6678276.051090,2.87,725,2707,6.896,40.945,4.96,124.0
25501197.204600,6678276.051090,2.87,725,2707,6.889,40.950,4.95,123.9
25501297.204600,6678276.051090,2.87,725,2707,6.882,40.955,4.95,123.7
25501397.204600,6678276.051090,2.87,725,2707,6.874,40.960,4.94,123.6
25501497.204600,6678276.051090,3.20,721,2640,6.866,40.965,5.03,125.8
25501597.204600,6678276.051090,3.20,721,2640,6.858,40.970,5.03,125.7
25501697.204600,6678276.051090,2.87,725,2707,6.849,40.975,4.93,123.2
25501797.204600,6678276.051090,2.87,725,2707,6.841,40.980,4.92,123.1
25501897.204600,6678276.051090,2.87,725,2707,6.833,40.985,4.92,123.0
25501997.204600,6678276.051090,2.87,725,2707,6.825,40.990,4.92,122.9
25502097.204600,6678276.051090,2.87,725,2707,6.818,40.995,4.91,122.8
25502197.204600,6678276.051090,2.87,725,2707,6.811,41.000,4.91,122.7
25502297.204600,6678276.051090,2.87,725,2707,6.804,41.005,4.91,122.6
25502397.204600,6678276.051090,2.87,725,2707,6.797,41.010,4.90,122.6
25502497.204600,6678276.051090,2.87,725,2707,6.791,41.015,4.90,122.5
25502597.204600,6678276.051090,2.87,725,2707,6.786,41.020,4.90,122.4
25502697.204600,6678276.051090,2.87,725,2707,6.780,41.025,4.89,122.3
25502797.204600,6678276.051090,2.87,725,2707,6.776,41.031,4.89,122.3
25502897.204600,6678276.051090,2.87,725,2707,6.774,41.036,4.89,122.3
25502997.204600,6678276.051090,2.87,725,2707,6.774,41.041,4.89,122.3
25503097.204600,6678276.051090,2.87,725,2707,6.776,41.046,4.89,122.3
25503197.204600,6678276.051090,2.87,725,2707,6.779,41.051,4.89,122.3
25503297.204600,6678276.051090,2.87,725,2707,6.782,41.057,4.90,122.4
25503397.204600,6678276.051090,3.20,721,2640,6.786,41.062,4.98,124.4
25503497.204600,6678276.051090,3.20,721,2640,6.789,41.067,4.98,124.5
25503597.204600,6678276.051090,3.20,721,2640,6.794,41.072,4.98,124.6
25503697.204600,6678276.051090,3.20,721,2640,6.799,41.077,4.99,124.7
25503797.204600,6678276.051090,3.20,721,2640,6.804,41.082,4.99,124.8
25503897.204600,6678276.051090,2.87,725,2707,6.809,41.088,4.91,122.7
25503997.204600,6678276.051090,2.87,725,2707,6.812,41.093,4.91,122.8
25504097.204600,6678276.051090,2.87,725,2707,6.816,41.098,4.91,122.8
25504197.204600,6678276.051090,2.87,725,2707,6.820,41.103,4.92,122.9
25504297.204600,6678276.051090,2.87,725,2707,6.824,41.108,4.92,122.9
25504397.204600,6678276.051090,2.87,725,2707,6.828,41.113,4.92,123.0
25504497.204600,6678276.051090,2.87,725,2707,6.832,41.119,4.92,123.0
25504597.204600,6678276.051090,2.87,725,2707,6.836,41.124,4.92,123.1
25504697.204600,6678276.051090,2.87,725,2707,6.839,41.129,4.93,123.1
25504797.204600,6678276.051090,2.87,725,2707,6.843,41.134,4.93,123.2
25504897.204600,6678276.051090,2.87,725,2707,6.846,41.139,4.93,123.2
25504997.204600,6678276.051090,2.87,725,2707,6.848,41.145,4.93,123.2
25505097.204600,6678276.051090,2.87,725,2707,6.850,41.150,4.93,123.3
25505197.204600,6678276.051090,2.87,725,2707,6.852,41.155,4.93,123.3
25505297.204600,6678276.051090,2.87,725,2707,6.853,41.160,4.93,123.3
25505397.204600,6678276.051090,3.17,731,2675,6.855,41.165,5.10,127.6
25505497.204600,6678276.051090,3.17,731,2675,6.856,41.171,5.10,127.6
25505597.204600,6678276.051090,3.17,731,2675,6.857,41.176,5.10,127.6
25505697.204600,6678276.051090,3.17,731,2675,6.857,41.181,5.10,127.6
25505797.204600,6678276.051090,3.17,731,2675,6.858,41.186,5.11,127.6
25505897.204600,6678276.051090,3.17,731,2675,6.858,41.191,5.11,127.6
25505997.204600,6678276.051090,3.17,731,2675,6.859,41.197,5.11,127.6
25506097.204600,6678276.051090,3.17,731,2675,6.860,41.202,5.11,127.7
25506197.204600,6678276.051090,3.17,731,2675,6.861,41.207,5.11,127.7
25506297.204600,6678276.051090,3.17,731,2675,6.861,41.212,5.11,127.7
25506397.204600,6678276.051090,3.17,731,2675,6.861,41.217,5.11,127.7
25506497.204600,6678276.051090,3.17,731,2675,6.862,41.222,5.11,127.7
25506597.204600,6678276.051090,3.17,731,2675,6.862,41.227,5.11,127.7
25506897.204600,6678276.051090,3.10,723,2794,6.864,41.242,5.15,128.8
25506997.204600,6678276.051090,3.10,723,2794,6.864,41.248,5.15,128.8
25507097.204600,6678276.051090,3.10,723,2794,6.866,41.253,5.15,128.9
25507197.204600,6678276.051090,3.25,712,2804,6.867,41.258,5.19,129.8
25507297.204600,6678276.051090,3.25,712,2804,6.868,41.263,5.19,129.8
25507397.204600,6678276.051090,3.25,712,2804,6.870,41.268,5.19,129.8
25507497.204600,6678276.051090,3.10,723,2794,6.872,41.273,5.16,129.0
25507597.204600,6678276.051090,2.66,731,2906,6.873,41.278,5.11,127.7
25507697.204600,6678276.051090,2.66,731,2906,6.876,41.283,5.11,127.8
25507797.204600,6678276.051090,2.66,731,2906,6.878,41.289,5.11,127.8
25507897.204600,6678276.051090,2.66,731,2906,6.881,41.294,5.11,127.8
25507997.204600,6678276.051090,2.66,731,2906,6.885,41.299,5.11,127.9
25508097.204600,6678276.051090,3.25,712,2804,6.889,41.304,5.21,130.2
25508197.204600,6678276.051090,3.10,723,2794,6.893,41.309,5.17,129.3
25508297.204600,6678276.051090,3.10,723,2794,6.898,41.314,5.17,129.4
25508397.204600,6678276.051090,3.10,723,2794,6.903,41.319,5.18,129.4
25508497.204600,6678276.051090,3.10,723,2794,6.907,41.324,5.18,129.5
25508597.204600,6678276.051090,3.25,712,2804,6.912,41.329,5.23,130.7
25508697.204600,6678276.051090,3.10,723,2794,6.917,41.334,5.19,129.7
25508797.204600,6678276.051090,3.10,723,2794,6.922,41.339,5.19,129.7
25508897.204600,6678276.051090,3.10,723,2794,6.925,41.344,5.19,129.8
25508997.204600,6678276.051090,2.66,731,2906,6.926,41.349,5.13,128.3
25509097.204600,6678276.051090,2.66,731,2906,6.925,41.354,5.13,128.3
25509197.204600,6678276.051090,3.10,723,2794,6.924,41.359,5.19,129.8
25509297.204600,6678276.051090,3.10,723,2794,6.923,41.364,5.19,129.8
25509397.204600,6678276.051090,3.10,723,2794,6.921,41.369,5.19,129.7
25509497.204600,6678276.051090,3.10,723,2794,6.920,41.374,5.19,129.7
25509597.204600,6678276.051090,3.10,723,2794,6.918,41.379,5.19,129.7
25509697.204600,6678276.051090,3.10,723,2794,6.916,41.384,5.19,129.7
25509797.204600,6678276.051090,3.10,723,2794,6.915,41.389,5.19,129.6
25509897.204600,6678276.051090,3.10,723,2794,6.914,41.394,5.19,129.6
25509997.204600,6678276.051090,3.10,723,2794,6.915,41.399,5.19,129.7
25510097.204600,6678276.051090,3.10,723,2794,6.917,41.404,5.19,129.7
25510197.204600,6678276.051090,3.10,723,2794,6.918,41.407,5.19,129.7
25491697.204600,6678376.051090,2.87,725,2707,6.840,40.627,4.92,123.0
25491797.204600,6678376.051090,2.87,725,2707,6.839,40.628,4.92,123.0
25491897.204600,6678376.051090,2.87,725,2707,6.837,40.628,4.92,123.0
25491997.204600,6678376.051090,2.87,725,2707,6.835,40.629,4.92,122.9
25492097.204600,6678376.051090,2.87,725,2707,6.833,40.629,4.92,122.9
25492197.204600,6678376.051090,2.87,725,2707,6.830,40.630,4.91,122.9
25492297.204600,6678376.051090,2.87,725,2707,6.827,40.630,4.91,122.8
25492397.204600,6678376.051090,2.87,725,2707,6.824,40.631,4.91,122.8
25492497.204600,6678376.051090,2.87,725,2707,6.821,40.632,4.91,122.7
25492597.204600,6678376.051090,2.66,731,2906,6.818,40.635,5.05,126.1
25492697.204600,6678376.051090,2.66,731,2906,6.814,40.637,5.04,126.1
25492797.204600,6678376.051090,2.66,731,2906,6.811,40.639,5.04,126.0
25492897.204600,6678376.051090,2.66,731,2906,6.808,40.641,5.04,126.0
25492997.204600,6678376.051090,3.20,721,2640,6.806,40.643,4.98,124.6
25493097.204600,6678376.051090,2.66,731,2906,6.803,40.645,5.04,125.9
25493197.204600,6678376.051090,2.66,731,2906,6.801,40.647,5.04,125.9
25493297.204600,6678376.051090,2.66,731,2906,6.799,40.650,5.03,125.9
25493397.204600,6678376.051090,2.66,731,2906,6.796,40.652,5.03,125.8
25493497.204600,6678376.051090,2.66,731,2906,6.794,40.654,5.03,125.8
25493597.204600,6678376.051090,2.66,731,2906,6.792,40.656,5.03,125.8
25493697.204600,6678376.051090,2.66,731,2906,6.791,40.658,5.03,125.8
25493797.204600,6678376.051090,2.66,731,2906,6.790,40.660,5.03,125.7
25493897.204600,6678376.051090,2.66,731,2906,6.788,40.662,5.03,125.7
25493997.204600,6678376.051090,2.66,731,2906,6.787,40.665,5.03,125.7
25494097.204600,6678376.051090,2.66,731,2906,6.787,40.667,5.03,125.7
25494197.204600,6678376.051090,2.66,731,2906,6.786,40.669,5.03,125.7
25494297.204600,6678376.051090,3.20,721,2640,6.786,40.671,4.97,124.3
25494397.204600,6678376.051090,3.20,721,2640,6.785,40.673,4.97,124.3
25494497.204600,6678376.051090,3.20,721,2640,6.785,40.676,4.97,124.3
25494597.204600,6678376.051090,3.20,721,2640,6.784,40.680,4.97,124.2
25494697.204600,6678376.051090,3.20,721,2640,6.783,40.683,4.97,124.2
25494797.204600,6678376.051090,3.20,721,2640,6.782,40.686,4.97,124.2
25494897.204600,6678376.051090,3.20,721,2640,6.780,40.690,4.97,124.2
25494997.204600,6678376.051090,3.20,721,2640,6.778,40.693,4.97,124.1
25495097.204600,6678376.051090,3.20,721,2640,6.776,40.696,4.96,124.1
25495197.204600,6678376.051090,2.87,725,2707,6.773,40.699,4.89,122.1
25495297.204600,6678376.051090,2.87,725,2707,6.771,40.703,4.88,122.1
25495397.204600,6678376.051090,3.20,721,2640,6.768,40.706,4.96,124.0
25495497.204600,6678376.051090,3.20,721,2640,6.765,40.709,4.96,123.9
25495597.204600,6678376.051090,3.20,721,2640,6.762,40.713,4.95,123.8
25495697.204600,6678376.051090,3.20,721,2640,6.759,40.716,4.95,123.8
25495797.204600,6678376.051090,3.20,721,2640,6.757,40.719,4.95,123.7
25495897.204600,6678376.051090,3.20,721,2640,6.754,40.722,4.95,123.6
25495997.204600,6678376.051090,3.20,721,2640,6.752,40.726,4.94,123.6
25496097.204600,6678376.051090,3.20,721,2640,6.750,40.729,4.94,123.5
25496197.204600,6678376.051090,3.20,721,2640,6.749,40.732,4.94,123.5
25496297.204600,6678376.051090,3.20,721,2640,6.748,40.736,4.94,123.5
25496397.204600,6678376.051090,3.20,721,2640,6.746,40.739,4.94,123.5
25496497.204600,6678376.051090,2.87,725,2707,6.745,40.743,4.87,121.8
25496597.204600,6678376.051090,2.87,725,2707,6.745,40.747,4.87,121.8
25496697.204600,6678376.051090,2.87,725,2707,6.745,40.751,4.87,121.8
25496797.204600,6678376.051090,2.87,725,2707,6.745,40.755,4.87,121.8
25496897.204600,6678376.051090,2.87,725,2707,6.746,40.759,4.87,121.8
25496997.204600,6678376.051090,2.87,725,2707,6.747,40.763,4.87,121.8
25497097.204600,6678376.051090,2.87,725,2707,6.750,40.767,4.87,121.9
25497197.204600,6678376.051090,2.87,725,2707,6.752,40.772,4.88,121.9
25497297.204600,6678376.051090,2.87,725,2707,6.755,40.776,4.88,121.9
25497397.204600,6678376.051090,2.87,725,2707,6.758,40.780,4.88,122.0
25497497.204600,6678376.051090,2.87,725,2707,6.761,40.784,4.88,122.0
25497597.204600,6678376.051090,2.87,725,2707,6.765,40.788,4.88,122.1
25497697.204600,6678376.051090,2.87,725,2707,6.770,40.792,4.89,122.1
25497797.204600,6678376.051090,2.87,725,2707,6.775,40.796,4.89,122.2
25497897.204600,6678376.051090,2.87,725,2707,6.780,40.800,4.89,122.3
25497997.204600,6678376.051090,3.20,721,2640,6.787,40.804,4.97,124.3
25498097.204600,6678376.051090,3.20,721,2640,6.793,40.808,4.98,124.5
25498197.204600,6678376.051090,3.20,721,2640,6.800,40.813,4.98,124.6
25498297.204600,6678376.051090,3.20,721,2640,6.808,40.817,4.99,124.7
25498397.204600,6678376.051090,3.20,721,2640,6.815,40.821,4.99,124.9
25498497.204600,6678376.051090,3.20,721,2640,6.823,40.825,5.00,125.0
25498597.204600,6678376.051090,3.20,721,2640,6.831,40.830,5.01,125.2
25498697.204600,6678376.051090,3.20,721,2640,6.838,40.835,5.01,125.3
25498797.204600,6678376.051090,3.20,721,2640,6.843,40.837,5.01,125.4
25498997.204600,6678376.051090,3.20,721,2640,6.859,40.850,5.03,125.7
25499097.204600,6678376.051090,3.20,721,2640,6.866,40.853,5.03,125.8
25499197.204600,6678376.051090,3.20,721,2640,6.872,40.858,5.04,125.9
25499297.204600,6678376.051090,3.20,721,2640,6.878,40.862,5.04,126.0
25499397.204600,6678376.051090,3.20,721,2640,6.884,40.867,5.05,126.1
25499497.204600,6678376.051090,3.20,721,2640,6.888,40.870,5.05,126.2
25500397.204600,6678376.051090,2.87,725,2707,6.914,40.914,4.97,124.4
25500497.204600,6678376.051090,2.87,725,2707,6.914,40.919,4.97,124.4
25500597.204600,6678376.051090,2.87,725,2707,6.913,40.923,4.97,124.3
25500697.204600,6678376.051090,2.87,725,2707,6.911,40.929,4.97,124.3
25500797.204600,6678376.051090,2.87,725,2707,6.909,40.934,4.97,124.3
25500897.204600,6678376.051090,2.87,725,2707,6.905,40.939,4.97,124.2
25500997.204600,6678376.051090,2.87,725,2707,6.900,40.944,4.96,124.1
25501097.204600,6678376.051090,2.87,725,2707,6.894,40.949,4.96,124.0
25501197.204600,6678376.051090,2.87,725,2707,6.888,40.954,4.95,123.8
25501297.204600,6678376.051090,2.87,725,2707,6.881,40.959,4.95,123.7
25501397.204600,6678376.051090,2.87,725,2707,6.873,40.964,4.94,123.6
25501497.204600,6678376.051090,2.87,725,2707,6.865,40.969,4.94,123.4
25501597.204600,6678376.051090,2.87,725,2707,6.857,40.974,4.93,123.3
25501697.204600,6678376.051090,3.20,721,2640,6.849,40.979,5.02,125.5
25501797.204600,6678376.051090,3.20,721,2640,6.841,40.984,5.02,125.4
25501897.204600,6678376.051090,2.87,725,2707,6.833,40.989,4.92,123.0
25501997.204600,6678376.051090,2.87,725,2707,6.825,40.994,4.92,122.9
25502097.204600,6678376.051090,2.87,725,2707,6.817,40.999,4.91,122.8
25502197.204600,6678376.051090,2.87,725,2707,6.809,41.004,4.91,122.7
25502297.204600,6678376.051090,2.87,725,2707,6.802,41.009,4.90,122.6
25502397.204600,6678376.051090,2.87,725,2707,6.794,41.014,4.90,122.5
25502497.204600,6678376.051090,2.87,725,2707,6.788,41.019,4.90,122.4
25502597.204600,6678376.051090,2.87,725,2707,6.782,41.024,4.89,122.4
25502697.204600,6678376.051090,2.87,725,2707,6.776,41.030,4.89,122.3
25502797.204600,6678376.051090,2.87,725,2707,6.772,41.035,4.89,122.3
25502897.204600,6678376.051090,2.87,725,2707,6.770,41.040,4.89,122.2
25502997.204600,6678376.051090,2.87,725,2707,6.769,41.045,4.89,122.2
25503097.204600,6678376.051090,2.87,725,2707,6.770,41.050,4.89,122.2
25503197.204600,6678376.051090,2.87,725,2707,6.772,41.056,4.89,122.3
25503297.204600,6678376.051090,2.87,725,2707,6.775,41.061,4.89,122.3
25503397.204600,6678376.051090,2.87,725,2707,6.778,41.066,4.89,122.3
25503497.204600,6678376.051090,2.87,725,2707,6.782,41.071,4.90,122.4
25503597.204600,6678376.051090,3.20,721,2640,6.786,41.077,4.98,124.4
25503697.204600,6678376.051090,3.20,721,2640,6.791,41.082,4.98,124.5
25503797.204600,6678376.051090,3.20,721,2640,6.795,41.087,4.98,124.6
25503897.204600,6678376.051090,3.20,721,2640,6.800,41.092,4.99,124.7
25503997.204600,6678376.051090,3.20,721,2640,6.804,41.097,4.99,124.8
25504097.204600,6678376.051090,2.87,725,2707,6.808,41.103,4.91,122.7
25504197.204600,6678376.051090,2.87,725,2707,6.812,41.108,4.91,122.8
25504297.204600,6678376.051090,2.87,725,2707,6.816,41.113,4.91,122.8
25504397.204600,6678376.051090,2.87,725,2707,6.820,41.118,4.92,122.9
25504497.204600,6678376.051090,2.87,725,2707,6.824,41.124,4.92,122.9
25504597.204600,6678376.051090,2.87,725,2707,6.828,41.129,4.92,123.0
25504697.204600,6678376.051090,2.87,725,2707,6.832,41.134,4.92,123.0
25504797.204600,6678376.051090,2.87,725,2707,6.835,41.139,4.92,123.1
25504897.204600,6678376.051090,2.87,725,2707,6.839,41.144,4.93,123.1
25504997.204600,6678376.051090,2.87,725,2707,6.841,41.150,4.93,123.2
25505097.204600,6678376.051090,2.87,725,2707,6.844,41.155,4.93,123.2
25505197.204600,6678376.051090,2.87,725,2707,6.846,41.160,4.93,123.2
25505297.204600,6678376.051090,2.87,725,2707,6.848,41.165,4.93,123.3
25505397.204600,6678376.051090,2.87,725,2707,6.849,41.170,4.93,123.3
25505497.204600,6678376.051090,3.17,731,2675,6.851,41.175,5.10,127.5
25505597.204600,6678376.051090,3.17,731,2675,6.852,41.181,5.10,127.6
25505697.204600,6678376.051090,3.17,731,2675,6.853,41.186,5.10,127.6
25505797.204600,6678376.051090,3.17,731,2675,6.854,41.191,5.10,127.6
25505897.204600,6678376.051090,3.17,731,2675,6.854,41.196,5.10,127.6
25505997.204600,6678376.051090,3.17,731,2675,6.855,41.201,5.10,127.6
25506097.204600,6678376.051090,3.17,731,2675,6.857,41.207,5.11,127.6
25506197.204600,6678376.051090,3.17,731,2675,6.858,41.212,5.11,127.6
25506297.204600,6678376.051090,3.17,731,2675,6.858,41.217,5.11,127.6
25506397.204600,6678376.051090,3.17,731,2675,6.859,41.222,5.11,127.7
25506497.204600,6678376.051090,3.17,731,2675,6.860,41.227,5.11,127.7
25506597.204600,6678376.051090,3.17,731,2675,6.860,41.233,5.11,127.7
25506997.204600,6678376.051090,3.10,723,2794,6.863,41.253,5.15,128.8
25507097.204600,6678376.051090,3.10,723,2794,6.864,41.258,5.15,128.8
25507197.204600,6678376.051090,3.10,723,2794,6.866,41.263,5.15,128.9
