x,y,k_rock,Cp_rock,rho_rock,T_surface,q_geothermal
25503549.522400,6680308.985010,3.200000,721.000000,2640.000000,6.703466,41.165798
25503649.522400,6680308.985010,2.870000,725.000000,2707.000000,6.700950,41.171570
25503749.522400,6680308.985010,2.870000,725.000000,2707.000000,6.698948,41.177341
25503849.522400,6680308.985010,2.870000,725.000000,2707.000000,6.697433,41.183109
25503949.522400,6680308.985010,2.870000,725.000000,2707.000000,6.696374,41.188881
25504049.522400,6680308.985010,2.870000,725.000000,2707.000000,6.695766,41.194653
25504149.522400,6680308.985010,2.870000,725.000000,2707.000000,6.695617,41.200424
25504249.522400,6680308.985010,2.870000,725.000000,2707.000000,6.695973,41.206196
25504349.522400,6680308.985010,2.870000,725.000000,2707.000000,6.697031,41.211967
25504449.522400,6680308.985010,2.870000,725.000000,2707.000000,6.699165,41.217735
25504549.522400,6680308.985010,2.870000,725.000000,2707.000000,6.702304,41.223507
25504649.522400,6680308.985010,2.870000,725.000000,2707.000000,6.705981,41.229279
25504749.522400,6680308.985010,3.200000,721.000000,2640.000000,6.709952,41.235050
25504849.522400,6680308.985010,3.200000,721.000000,2640.000000,6.714122,41.240822
25504949.522400,6680308.985010,3.200000,721.000000,2640.000000,6.718421,41.246593
25505049.522400,6680308.985010,3.200000,721.000000,2640.000000,6.722794,41.252361
25505149.522400,6680308.985010,3.200000,721.000000,2640.000000,6.727206,41.258133
25505249.522400,6680308.985010,3.200000,721.000000,2640.000000,6.731607,41.263744
25505349.522400,6680308.985010,3.200000,721.000000,2640.000000,6.735936,41.269241
25505449.522400,6680308.985010,3.200000,721.000000,2640.000000,6.740105,41.274738
25505549.522400,6680308.985010,2.870000,725.000000,2707.000000,6.744132,41.280231
25505649.522400,6680308.985010,2.870000,725.000000,2707.000000,6.748120,41.285728
25505749.522400,6680308.985010,2.870000,725.000000,2707.000000,6.752110,41.291225
25505849.522400,6680308.985010,2.870000,725.000000,2707.000000,6.756114,41.296719
25505949.522400,6680308.985010,2.870000,725.000000,2707.000000,6.760137,41.302216
25506049.522400,6680308.985010,2.870000,725.000000,2707.000000,6.764170,41.307709
25506149.522400,6680308.985010,2.870000,725.000000,2707.000000,6.768212,41.313206
25506249.522400,6680308.985010,2.870000,725.000000,2707.000000,6.772275,41.318703
25506349.522400,6680308.985010,2.870000,725.000000,2707.000000,6.776370,41.324196
25506449.522400,6680308.985010,2.870000,725.000000,2707.000000,6.780519,41.329693
25506549.522400,6680308.985010,3.200000,721.000000,2640.000000,6.784721,41.335190
25506649.522400,6680308.985010,3.200000,721.000000,2640.000000,6.788957,41.340683
25506749.522400,6680308.985010,3.200000,721.000000,2640.000000,6.793182,41.346180
25506849.522400,6680308.985010,3.200000,721.000000,2640.000000,6.797359,41.351673
25506949.522400,6680308.985010,3.200000,721.000000,2640.000000,6.801466,41.357170
25507049.522400,6680308.985010,3.170000,731.000000,2675.000000,6.805472,41.362667
25507149.522400,6680308.985010,3.170000,731.000000,2675.000000,6.809347,41.368160
25507249.522400,6680308.985010,3.170000,731.000000,2675.000000,6.813077,41.373520
25507349.522400,6680308.985010,3.170000,731.000000,2675.000000,6.816688,41.378754
25507449.522400,6680308.985010,3.200000,721.000000,2640.000000,6.820258,41.383987
25507549.522400,6680308.985010,3.170000,731.000000,2675.000000,6.823776,41.389217
25507649.522400,6680308.985010,3.100000,723.000000,2794.000000,6.827158,41.394451
25507749.522400,6680308.985010,3.100000,723.000000,2794.000000,6.830361,41.399681
25507849.522400,6680308.985010,3.100000,723.000000,2794.000000,6.833365,41.404915
25507949.522400,6680308.985010,3.100000,723.000000,2794.000000,6.836167,41.410145
25508049.522400,6680308.985010,3.100000,723.000000,2794.000000,6.838788,41.415379
25508149.522400,6680308.985010,3.100000,723.000000,2794.000000,6.841244,41.420609
25508249.522400,6680308.985010,3.100000,723.000000,2794.000000,6.843563,41.425842
25508349.522400,6680308.985010,3.100000,723.000000,2794.000000,6.845760,41.431072
25508449.522400,6680308.985010,3.100000,723.000000,2794.000000,6.847872,41.436306
25508549.522400,6680308.985010,3.100000,723.000000,2794.000000,6.849895,41.441536
25508649.522400,6680308.985010,3.100000,723.000000,2794.000000,6.851801,41.446770
25508749.522400,6680308.985010,3.100000,723.000000,2794.000000,6.853612,41.452003
25508849.522400,6680308.985010,3.100000,723.000000,2794.000000,6.855343,41.457233
25508949.522400,6680308.985010,3.100000,723.000000,2794.000000,6.856999,41.462467
25509049.522400,6680308.985010,3.100000,723.000000,2794.000000,6.858617,41.467697
25509149.522400,6680308.985010,3.100000,723.000000,2794.000000,6.860244,41.472931
25509249.522400,6680308.985010,3.100000,723.000000,2794.000000,6.861995,41.478153
25509349.522400,6680308.985010,3.100000,723.000000,2794.000000,6.864141,41.483368
25509449.522400,6680308.985010,3.100000,723.000000,2794.000000,6.867153,41.488583
25509549.522400,6680308.985010,3.100000,723.000000,2794.000000,6.870964,41.493793
25509649.522400,6680308.985010,3.100000,723.000000,2794.000000,6.875067,41.499008
25509749.522400,6680308.985010,3.100000,723.000000,2794.000000,6.879202,41.504223
25509849.522400,6680308.985010,3.100000,723.000000,2794.000000,6.883255,41.509438
25509949.522400,6680308.985010,3.100000,723.000000,2794.000000,6.887152,41.514652
25510049.522400,6680308.985010,3.200000,721.000000,2640.000000,6.890838,41.519863
25510149.522400,6680308.985010,3.200000,721.000000,2640.000000,6.894260,41.525078
25510249.522400,6680308.985010,3.200000,721.000000,2640.000000,6.897345,41.530293
25510349.522400,6680308.985010,3.200000,721.000000,2640.000000,6.899975,41.535507
25510449.522400,6680308.985010,3.200000,721.000000,2640.000000,6.901935,41.540722
25510549.522400,6680308.985010,3.200000,721.000000,2640.000000,6.903246,41.545933
25510649.522400,6680308.985010,3.200000,721.000000,2640.000000,6.904119,41.551147
25510749.522400,6680308.985010,3.170000,731.000000,2675.000000,6.904653,41.556362
25510849.522400,6680308.985010,3.170000,731.000000,2675.000000,6.904904,41.561577
25510949.522400,6680308.985010,3.170000,731.000000,2675.000000,6.904923,41.566792
25511049.522400,6680308.985010,3.170000,731.000000,2675.000000,6.904741,41.572002
25511149.522400,6680308.985010,3.170000,731.000000,2675.000000,6.904370,41.577217
25511249.522400,6680308.985010,3.170000,731.000000,2675.000000,6.903814,41.582447
25511349.522400,6680308.985010,3.170000,731.000000,2675.000000,6.903063,41.587696
25511449.522400,6680308.985010,3.170000,731.000000,2675.000000,6.902070,41.592949
25511549.522400,6680308.985010,3.170000,731.000000,2675.000000,6.900890,41.598198
25511649.522400,6680308.985010,3.170000,731.000000,2675.000000,6.899623,41.603451
25511749.522400,6680308.985010,3.170000,731.000000,2675.000000,6.898337,41.608704
25511849.522400,6680308.985010,3.170000,731.000000,2675.000000,6.897079,41.613953
25511949.522400,6680308.985010,3.200000,721.000000,2640.000000,6.895908,41.619205
25490949.522400,6680208.985010,3.170000,731.000000,2675.000000,6.711167,40.652397
25491049.522400,6680208.985010,3.170000,731.000000,2675.000000,6.715186,40.652176
25491149.522400,6680208.985010,3.170000,731.000000,2675.000000,6.719225,40.651997
25491249.522400,6680208.985010,3.170000,731.000000,2675.000000,6.723266,40.653561
25491349.522400,6680208.985010,3.170000,731.000000,2675.000000,6.727261,40.655121
25491449.522400,6680208.985010,3.170000,731.000000,2675.000000,6.730786,40.656685
25491549.522400,6680208.985010,2.660000,731.000000,2906.000000,6.733892,40.658245
25491649.522400,6680208.985010,2.660000,731.000000,2906.000000,6.736930,40.659809
25491749.522400,6680208.985010,3.170000,731.000000,2675.000000,6.739888,40.661369
25491849.522400,6680208.985010,3.170000,731.000000,2675.000000,6.742745,40.662930
25491949.522400,6680208.985010,3.170000,731.000000,2675.000000,6.745482,40.664494
25492049.522400,6680208.985010,3.170000,731.000000,2675.000000,6.748080,40.666054
25492149.522400,6680208.985010,3.170000,731.000000,2675.000000,6.750509,40.667618
25492249.522400,6680208.985010,3.170000,731.000000,2675.000000,6.752737,40.669178
25492349.522400,6680208.985010,3.170000,731.000000,2675.000000,6.754644,40.670742
25492449.522400,6680208.985010,3.170000,731.000000,2675.000000,6.755206,40.672302
25492549.522400,6680208.985010,3.170000,731.000000,2675.000000,6.754584,40.673866
25492649.522400,6680208.985010,3.170000,731.000000,2675.000000,6.753664,40.675426
25492749.522400,6680208.985010,3.170000,731.000000,2675.000000,6.752521,40.676991
25492849.522400,6680208.985010,3.170000,731.000000,2675.000000,6.751178,40.678551
25492949.522400,6680208.985010,3.170000,731.000000,2675.000000,6.749661,40.680115
25493049.522400,6680208.985010,3.170000,731.000000,2675.000000,6.748000,40.681675
25493149.522400,6680208.985010,3.170000,731.000000,2675.000000,6.746218,40.683239
25493249.522400,6680208.985010,3.170000,731.000000,2675.000000,6.744333,40.686188
25493349.522400,6680208.985010,3.170000,731.000000,2675.000000,6.742352,40.689194
25493449.522400,6680208.985010,3.170000,731.000000,2675.000000,6.740293,40.692200
25493549.522400,6680208.985010,3.170000,731.000000,2675.000000,6.738172,40.695206
25493649.522400,6680208.985010,3.170000,731.000000,2675.000000,6.735987,40.698208
25493749.522400,6680208.985010,3.170000,731.000000,2675.000000,6.733750,40.701214
25493849.522400,6680208.985010,3.170000,731.000000,2675.000000,6.731464,40.704220
25493949.522400,6680208.985010,3.170000,731.000000,2675.000000,6.729133,40.707226
25494049.522400,6680208.985010,2.660000,731.000000,2906.000000,6.726758,40.710232
25494149.522400,6680208.985010,2.660000,731.000000,2906.000000,6.724366,40.713234
25494249.522400,6680208.985010,2.660000,731.000000,2906.000000,6.721996,40.716240
25494349.522400,6680208.985010,3.170000,731.000000,2675.000000,6.719784,40.719246
25494449.522400,6680208.985010,3.170000,731.000000,2675.000000,6.719199,40.722252
25494549.522400,6680208.985010,3.170000,731.000000,2675.000000,6.720013,40.725258
25494649.522400,6680208.985010,3.170000,731.000000,2675.000000,6.720940,40.728264
25494749.522400,6680208.985010,3.170000,731.000000,2675.000000,6.721875,40.731266
25494849.522400,6680208.985010,3.170000,731.000000,2675.000000,6.722792,40.734272
25494949.522400,6680208.985010,3.170000,731.000000,2675.000000,6.723673,40.737278
25495049.522400,6680208.985010,3.170000,731.000000,2675.000000,6.724508,40.740284
25495149.522400,6680208.985010,2.660000,731.000000,2906.000000,6.725307,40.743290
25495249.522400,6680208.985010,2.660000,731.000000,2906.000000,6.726074,40.747231
25495349.522400,6680208.985010,2.660000,731.000000,2906.000000,6.726771,40.751282
25495449.522400,6680208.985010,2.660000,731.000000,2906.000000,6.726936,40.755329
25495549.522400,6680208.985010,2.660000,731.000000,2906.000000,6.726635,40.759380
25495649.522400,6680208.985010,2.660000,731.000000,2906.000000,6.726243,40.763428
25495749.522400,6680208.985010,3.200000,721.000000,2640.000000,6.725805,40.767475
25495849.522400,6680208.985010,3.200000,721.000000,2640.000000,6.725349,40.771526
25495949.522400,6680208.985010,2.870000,725.000000,2707.000000,6.724896,40.775574
25496049.522400,6680208.985010,3.200000,721.000000,2640.000000,6.724474,40.779625
25496149.522400,6680208.985010,3.200000,721.000000,2640.000000,6.724100,40.783672
25496249.522400,6680208.985010,3.200000,721.000000,2640.000000,6.723776,40.787724
25496349.522400,6680208.985010,3.200000,721.000000,2640.000000,6.723477,40.791771
25496449.522400,6680208.985010,3.200000,721.000000,2640.000000,6.722642,40.795822
25496549.522400,6680208.985010,3.200000,721.000000,2640.000000,6.721386,40.799870
25496649.522400,6680208.985010,3.200000,721.000000,2640.000000,6.720234,40.803921
25496749.522400,6680208.985010,3.200000,721.000000,2640.000000,6.719232,40.807968
25496849.522400,6680208.985010,3.200000,721.000000,2640.000000,6.718401,40.812016
25496949.522400,6680208.985010,2.870000,725.000000,2707.000000,6.717761,40.816067
25497049.522400,6680208.985010,2.870000,725.000000,2707.000000,6.717325,40.820114
25497149.522400,6680208.985010,3.200000,721.000000,2640.000000,6.717110,40.824165
25497249.522400,6680208.985010,3.200000,721.000000,2640.000000,6.717132,40.828823
25497349.522400,6680208.985010,3.200000,721.000000,2640.000000,6.717540,40.833603
25497449.522400,6680208.985010,3.200000,721.000000,2640.000000,6.719905,40.838383
25497549.522400,6680208.985010,3.200000,721.000000,2640.000000,6.723979,40.843159
25497649.522400,6680208.985010,2.870000,725.000000,2707.000000,6.728383,40.847939
25497749.522400,6680208.985010,2.870000,725.000000,2707.000000,6.732976,40.852718
25497849.522400,6680208.985010,2.870000,725.000000,2707.000000,6.737713,40.857498
25497949.522400,6680208.985010,2.870000,725.000000,2707.000000,6.742558,40.862278
25498049.522400,6680208.985010,2.870000,725.000000,2707.000000,6.747484,40.867058
25498149.522400,6680208.985010,2.870000,725.000000,2707.000000,6.752460,40.871838
25498249.522400,6680208.985010,2.870000,725.000000,2707.000000,6.757443,40.876614
25498349.522400,6680208.985010,2.870000,725.000000,2707.000000,6.762362,40.881393
25498449.522400,6680208.985010,3.200000,721.000000,2640.000000,6.766827,40.886173
25498549.522400,6680208.985010,3.200000,721.000000,2640.000000,6.770862,40.890953
25498649.522400,6680208.985010,3.200000,721.000000,2640.000000,6.774765,40.895733
25498749.522400,6680208.985010,3.200000,721.000000,2640.000000,6.778513,40.900513
25498849.522400,6680208.985010,3.200000,721.000000,2640.000000,6.782067,40.905293
25498949.522400,6680208.985010,3.200000,721.000000,2640.000000,6.785392,40.910069
25499049.522400,6680208.985010,3.200000,721.000000,2640.000000,6.788459,40.914848
25499149.522400,6680208.985010,3.200000,721.000000,2640.000000,6.791240,40.919628
25499249.522400,6680208.985010,3.200000,721.000000,2640.000000,6.793702,40.924797
25499349.522400,6680208.985010,3.200000,721.000000,2640.000000,6.795783,40.930084
25499449.522400,6680208.985010,3.200000,721.000000,2640.000000,6.796872,40.935371
25499549.522400,6680208.985010,3.200000,721.000000,2640.000000,6.797025,40.940659
25499649.522400,6680208.985010,3.200000,721.000000,2640.000000,6.796736,40.945946
25499749.522400,6680208.985010,3.200000,721.000000,2640.000000,6.796022,40.951233
25499849.522400,6680208.985010,3.200000,721.000000,2640.000000,6.794851,40.956520
25499949.522400,6680208.985010,3.200000,721.000000,2640.000000,6.793205,40.961807
25500049.522400,6680208.985010,3.200000,721.000000,2640.000000,6.791067,40.967094
25500149.522400,6680208.985010,3.200000,721.000000,2640.000000,6.788427,40.972382
25500249.522400,6680208.985010,3.200000,721.000000,2640.000000,6.785319,40.977669
25500349.522400,6680208.985010,3.200000,721.000000,2640.000000,6.782014,40.982956
25500449.522400,6680208.985010,3.200000,721.000000,2640.000000,6.781477,40.988243
25500549.522400,6680208.985010,3.200000,721.000000,2640.000000,6.783242,40.993530
25500649.522400,6680208.985010,3.200000,721.000000,2640.000000,6.784704,40.998817
25500749.522400,6680208.985010,3.200000,721.000000,2640.000000,6.785648,41.004101
25500849.522400,6680208.985010,3.200000,721.000000,2640.000000,6.786047,41.009388
25500949.522400,6680208.985010,3.200000,721.000000,2640.000000,6.785896,41.014675
25501049.522400,6680208.985010,3.200000,721.000000,2640.000000,6.785192,41.019962
25501149.522400,6680208.985010,3.200000,721.000000,2640.000000,6.783955,41.025249
25501249.522400,6680208.985010,3.200000,721.000000,2640.000000,6.782223,41.030769
25501349.522400,6680208.985010,3.200000,721.000000,2640.000000,6.780153,41.036388
25501449.522400,6680208.985010,3.200000,721.000000,2640.000000,6.779211,41.042007
25501549.522400,6680208.985010,3.200000,721.000000,2640.000000,6.779190,41.047626
25501649.522400,6680208.985010,3.200000,721.000000,2640.000000,6.778838,41.053246
25501749.522400,6680208.985010,3.200000,721.000000,2640.000000,6.778079,41.058861
25501849.522400,6680208.985010,3.200000,721.000000,2640.000000,6.776943,41.064480
25501949.522400,6680208.985010,3.200000,721.000000,2640.000000,6.775478,41.070099
25502049.522400,6680208.985010,3.200000,721.000000,2640.000000,6.773722,41.075718
25502149.522400,6680208.985010,3.200000,721.000000,2640.000000,6.771708,41.081337
25502249.522400,6680208.985010,3.200000,721.000000,2640.000000,6.769453,41.086956
25502349.522400,6680208.985010,3.200000,721.000000,2640.000000,6.766849,41.092571
25502449.522400,6680208.985010,3.200000,721.000000,2640.000000,6.762288,41.098190
25502549.522400,6680208.985010,3.200000,721.000000,2640.000000,6.756085,41.103809
25502649.522400,6680208.985010,3.200000,721.000000,2640.000000,6.749761,41.109428
25502749.522400,6680208.985010,3.200000,721.000000,2640.000000,6.743492,41.115047
25502849.522400,6680208.985010,3.200000,721.000000,2640.000000,6.737357,41.120663
25502949.522400,6680208.985010,3.200000,721.000000,2640.000000,6.731422,41.126282
25503049.522400,6680208.985010,2.870000,725.000000,2707.000000,6.725756,41.131901
25503149.522400,6680208.985010,3.200000,721.000000,2640.000000,6.720422,41.137520
25503249.522400,6680208.985010,3.200000,721.000000,2640.000000,6.715508,41.143215
25503349.522400,6680208.985010,3.200000,721.000000,2640.000000,6.711101,41.148952
25503449.522400,6680208.985010,3.200000,721.000000,2640.000000,6.707492,41.154686
25503549.522400,6680208.985010,2.870000,725.000000,2707.000000,6.704649,41.160423
25503649.522400,6680208.985010,2.870000,725.000000,2707.000000,6.702351,41.166161
25503749.522400,6680208.985010,2.870000,725.000000,2707.000000,6.700576,41.171898
25503849.522400,6680208.985010,2.870000,725.000000,2707.000000,6.699296,41.177635
25503949.522400,6680208.985010,2.870000,725.000000,2707.000000,6.698472,41.183372
25504049.522400,6680208.985010,2.870000,725.000000,2707.000000,6.698083,41.189110
25504149.522400,6680208.985010,2.870000,725.000000,2707.000000,6.698110,41.194847
25504249.522400,6680208.985010,2.870000,725.000000,2707.000000,6.698524,41.200584
25504349.522400,6680208.985010,2.870000,725.000000,2707.000000,6.699404,41.206322
25504449.522400,6680208.985010,2.870000,725.000000,2707.000000,6.701861,41.212059
25504549.522400,6680208.985010,2.870000,725.000000,2707.000000,6.705697,41.217796
25504649.522400,6680208.985010,3.200000,721.000000,2640.000000,6.709838,41.223534
25504749.522400,6680208.985010,3.200000,721.000000,2640.000000,6.714152,41.229271
25504849.522400,6680208.985010,3.200000,721.000000,2640.000000,6.718602,41.235008
25504949.522400,6680208.985010,3.200000,721.000000,2640.000000,6.723136,41.240742
25505049.522400,6680208.985010,3.200000,721.000000,2640.000000,6.727719,41.246479
25505149.522400,6680208.985010,3.200000,721.000000,2640.000000,6.732324,41.252216
25505249.522400,6680208.985010,3.200000,721.000000,2640.000000,6.736918,41.257805
25505349.522400,6680208.985010,2.870000,725.000000,2707.000000,6.741459,41.263283
25505449.522400,6680208.985010,2.870000,725.000000,2707.000000,6.745715,41.268765
25505549.522400,6680208.985010,2.870000,725.000000,2707.000000,6.749730,41.274242
25505649.522400,6680208.985010,2.870000,725.000000,2707.000000,6.753728,41.279720
25505749.522400,6680208.985010,2.870000,725.000000,2707.000000,6.757729,41.285198
25505849.522400,6680208.985010,2.870000,725.000000,2707.000000,6.761725,41.290680
25505949.522400,6680208.985010,2.870000,725.000000,2707.000000,6.765718,41.296158
25506049.522400,6680208.985010,2.870000,725.000000,2707.000000,6.769701,41.301636
25506149.522400,6680208.985010,2.870000,725.000000,2707.000000,6.773664,41.307117
25506249.522400,6680208.985010,2.870000,725.000000,2707.000000,6.777614,41.312595
25506349.522400,6680208.985010,2.870000,725.000000,2707.000000,6.781554,41.318073
25506449.522400,6680208.985010,2.870000,725.000000,2707.000000,6.785556,41.323551
25506549.522400,6680208.985010,3.200000,721.000000,2640.000000,6.789602,41.329033
25506649.522400,6680208.985010,3.200000,721.000000,2640.000000,6.793634,41.334511
25506749.522400,6680208.985010,3.200000,721.000000,2640.000000,6.797628,41.339989
25506849.522400,6680208.985010,3.200000,721.000000,2640.000000,6.801553,41.345467
25506949.522400,6680208.985010,3.170000,731.000000,2675.000000,6.805393,41.350948
25507049.522400,6680208.985010,3.170000,731.000000,2675.000000,6.809122,41.356426
25507149.522400,6680208.985010,3.170000,731.000000,2675.000000,6.812715,41.361904
25507249.522400,6680208.985010,3.170000,731.000000,2675.000000,6.816143,41.367252
25507349.522400,6680208.985010,3.170000,731.000000,2675.000000,6.819412,41.372478
25507449.522400,6680208.985010,3.200000,721.000000,2640.000000,6.822787,41.377705
25507549.522400,6680208.985010,3.170000,731.000000,2675.000000,6.826224,41.382931
25507649.522400,6680208.985010,3.100000,723.000000,2794.000000,6.829496,41.388157
25507749.522400,6680208.985010,3.100000,723.000000,2794.000000,6.832585,41.393383
25507849.522400,6680208.985010,3.100000,723.000000,2794.000000,6.835486,41.398609
25507949.522400,6680208.985010,3.100000,723.000000,2794.000000,6.838203,41.403835
25508049.522400,6680208.985010,3.100000,723.000000,2794.000000,6.840750,41.409061
25508149.522400,6680208.985010,3.100000,723.000000,2794.000000,6.843146,41.414288
25508249.522400,6680208.985010,3.100000,723.000000,2794.000000,6.845411,41.419514
25508349.522400,6680208.985010,3.100000,723.000000,2794.000000,6.847557,41.424740
25508449.522400,6680208.985010,3.100000,723.000000,2794.000000,6.849677,41.429966
25508549.522400,6680208.985010,3.100000,723.000000,2794.000000,6.851755,41.435192
25508649.522400,6680208.985010,3.100000,723.000000,2794.000000,6.853717,41.440418
25508749.522400,6680208.985010,3.100000,723.000000,2794.000000,6.855587,41.445644
25508849.522400,6680208.985010,3.100000,723.000000,2794.000000,6.857376,41.450867
25508949.522400,6680208.985010,3.100000,723.000000,2794.000000,6.859080,41.456093
25509049.522400,6680208.985010,3.100000,723.000000,2794.000000,6.860703,41.461319
25509149.522400,6680208.985010,3.100000,723.000000,2794.000000,6.862257,41.466545
25509249.522400,6680208.985010,3.100000,723.000000,2794.000000,6.863766,41.471764
25509349.522400,6680208.985010,3.100000,723.000000,2794.000000,6.865363,41.476967
25509449.522400,6680208.985010,3.100000,723.000000,2794.000000,6.868446,41.482170
25509549.522400,6680208.985010,3.100000,723.000000,2794.000000,6.872774,41.487373
25509649.522400,6680208.985010,3.100000,723.000000,2794.000000,6.877097,41.492577
25509749.522400,6680208.985010,3.100000,723.000000,2794.000000,6.881303,41.497780
25509849.522400,6680208.985010,3.100000,723.000000,2794.000000,6.885351,41.502983
25509949.522400,6680208.985010,3.100000,723.000000,2794.000000,6.889206,41.508186
25510049.522400,6680208.985010,3.100000,723.000000,2794.000000,6.892841,41.513390
25510149.522400,6680208.985010,3.100000,723.000000,2794.000000,6.896225,41.518593
25510249.522400,6680208.985010,3.100000,723.000000,2794.000000,6.899334,41.523796
25510349.522400,6680208.985010,3.200000,721.000000,2640.000000,6.902107,41.528999
25510449.522400,6680208.985010,3.200000,721.000000,2640.000000,6.903945,41.534203
25510549.522400,6680208.985010,3.200000,721.000000,2640.000000,6.904943,41.539406
25510649.522400,6680208.985010,3.200000,721.000000,2640.000000,6.905624,41.544609
25510749.522400,6680208.985010,3.200000,721.000000,2640.000000,6.906028,41.549816
25510849.522400,6680208.985010,3.170000,731.000000,2675.000000,6.906178,41.555019
25510949.522400,6680208.985010,3.170000,731.000000,2675.000000,6.906116,41.560223
25511049.522400,6680208.985010,3.170000,731.000000,2675.000000,6.905868,41.565426
25511149.522400,6680208.985010,3.170000,731.000000,2675.000000,6.905453,41.570629
25511249.522400,6680208.985010,3.170000,731.000000,2675.000000,6.904883,41.575848
25511349.522400,6680208.985010,3.170000,731.000000,2675.000000,6.904168,41.581085
25511449.522400,6680208.985010,3.170000,731.000000,2675.000000,6.903112,41.586327
25511549.522400,6680208.985010,3.170000,731.000000,2675.000000,6.901799,41.591564
25511649.522400,6680208.985010,3.170000,731.000000,2675.000000,6.900448,41.596806
25511749.522400,6680208.985010,3.170000,731.000000,2675.000000,6.899094,41.602043
25511849.522400,6680208.985010,3.200000,721.000000,2640.000000,6.897779,41.607285
25490949.522400,6680108.985010,3.170000,731.000000,2675.000000,6.713670,40.650803
25491049.522400,6680108.985010,3.170000,731.000000,2675.000000,6.717543,40.650543
25491149.522400,6680108.985010,3.170000,731.000000,2675.000000,6.721443,40.650333
25491249.522400,6680108.985010,3.170000,731.000000,2675.000000,6.725351,40.651863
25491349.522400,6680108.985010,3.170000,731.000000,2675.000000,6.729221,40.653393
25491449.522400,6680108.985010,3.170000,731.000000,2675.000000,6.732641,40.654919
25491549.522400,6680108.985010,3.170000,731.000000,2675.000000,6.735665,40.656448
25491649.522400,6680108.985010,3.170000,731.000000,2675.000000,6.738625,40.657978
25491749.522400,6680108.985010,3.170000,731.000000,2675.000000,6.741531,40.659504
25491849.522400,6680108.985010,3.170000,731.000000,2675.000000,6.744344,40.661034
25491949.522400,6680108.985010,3.170000,731.000000,2675.000000,6.747039,40.662563
25492049.522400,6680108.985010,3.170000,731.000000,2675.000000,6.749598,40.664089
25492149.522400,6680108.985010,3.170000,731.000000,2675.000000,6.751997,40.665619
25492249.522400,6680108.985010,3.170000,731.000000,2675.000000,6.754196,40.667149
25492349.522400,6680108.985010,3.170000,731.000000,2675.000000,6.756069,40.668678
25492449.522400,6680108.985010,3.170000,731.000000,2675.000000,6.756630,40.670204
25492549.522400,6680108.985010,3.170000,731.000000,2675.000000,6.756031,40.671734
25492649.522400,6680108.985010,3.170000,731.000000,2675.000000,6.755134,40.673264
25492749.522400,6680108.985010,3.170000,731.000000,2675.000000,6.754024,40.674789
25492849.522400,6680108.985010,3.170000,731.000000,2675.000000,6.752718,40.676319
25492949.522400,6680108.985010,3.170000,731.000000,2675.000000,6.751239,40.677849
25493049.522400,6680108.985010,3.170000,731.000000,2675.000000,6.749614,40.679375
25493149.522400,6680108.985010,3.170000,731.000000,2675.000000,6.747871,40.680904
25493249.522400,6680108.985010,3.170000,731.000000,2675.000000,6.746027,40.683823
25493349.522400,6680108.985010,3.170000,731.000000,2675.000000,6.744089,40.686798
25493449.522400,6680108.985010,3.170000,731.000000,2675.000000,6.742072,40.689774
25493549.522400,6680108.985010,3.170000,731.000000,2675.000000,6.739997,40.692745
25493649.522400,6680108.985010,3.170000,731.000000,2675.000000,6.737867,40.695721
25493749.522400,6680108.985010,3.170000,731.000000,2675.000000,6.735683,40.698692
25493849.522400,6680108.985010,3.170000,731.000000,2675.000000,6.733452,40.701668
25493949.522400,6680108.985010,2.660000,731.000000,2906.000000,6.731177,40.704643
25494049.522400,6680108.985010,2.660000,731.000000,2906.000000,6.728858,40.707615
25494149.522400,6680108.985010,3.170000,731.000000,2675.000000,6.726506,40.710590
25494249.522400,6680108.985010,3.170000,731.000000,2675.000000,6.724174,40.713562
25494349.522400,6680108.985010,3.170000,731.000000,2675.000000,6.722019,40.716537
25494449.522400,6680108.985010,3.170000,731.000000,2675.000000,6.721452,40.719513
25494549.522400,6680108.985010,3.170000,731.000000,2675.000000,6.722259,40.722485
25494649.522400,6680108.985010,3.170000,731.000000,2675.000000,6.723186,40.725460
25494749.522400,6680108.985010,3.170000,731.000000,2675.000000,6.724116,40.728436
25494849.522400,6680108.985010,3.170000,731.000000,2675.000000,6.725025,40.731407
25494949.522400,6680108.985010,3.170000,731.000000,2675.000000,6.725893,40.734383
25495049.522400,6680108.985010,3.170000,731.000000,2675.000000,6.726708,40.737354
25495149.522400,6680108.985010,3.170000,731.000000,2675.000000,6.727461,40.740330
25495249.522400,6680108.985010,2.660000,731.000000,2906.000000,6.728168,40.744244
25495349.522400,6680108.985010,2.660000,731.000000,2906.000000,6.728786,40.748264
25495449.522400,6680108.985010,2.660000,731.000000,2906.000000,6.728880,40.752281
25495549.522400,6680108.985010,2.660000,731.000000,2906.000000,6.728507,40.756302
25495649.522400,6680108.985010,3.200000,721.000000,2640.000000,6.728037,40.760323
25495749.522400,6680108.985010,2.870000,725.000000,2707.000000,6.727507,40.764343
25495849.522400,6680108.985010,3.200000,721.000000,2640.000000,6.726948,40.768364
25495949.522400,6680108.985010,3.200000,721.000000,2640.000000,6.726384,40.772381
25496049.522400,6680108.985010,3.200000,721.000000,2640.000000,6.725842,40.776402
25496149.522400,6680108.985010,3.200000,721.000000,2640.000000,6.725350,40.780422
25496249.522400,6680108.985010,3.200000,721.000000,2640.000000,6.724902,40.784443
